Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,179967,-,-,-,34.41,-119.7,-8,55,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,Temperature,Wind Speed
2019,1,3,4,30,0,11.100000000000001,1.4000000000000001
2019,1,3,5,30,0,11.100000000000001,1.3
2019,1,3,6,30,0,11,1.2000000000000002
2019,1,3,7,30,39,12.200000000000001,1.1
2019,1,3,8,30,215,14.3,1
2019,1,3,9,30,379,16,1.2000000000000002
2019,1,3,10,30,503,17.3,1.2000000000000002
2019,1,3,11,30,569,18.1,1.1
2019,1,3,12,30,573,18.6,0.8
2019,1,3,13,30,513,18.8,0.7000000000000001
2019,1,3,14,30,394,18.400000000000002,0.8
2019,1,3,15,30,234,18.1,0.9
2019,1,3,16,30,63,15.5,1.4000000000000001
2019,1,3,17,30,0,14.5,1.4000000000000001
2019,1,3,18,30,0,14,1.2000000000000002
2019,1,3,19,30,0,13.700000000000001,1
2019,1,3,20,30,0,13.5,0.9
2019,1,3,21,30,0,13.100000000000001,0.8
2019,1,3,22,30,0,12.700000000000001,0.7000000000000001
2019,1,3,23,30,0,12.4,0.7000000000000001
2019,1,4,0,30,0,12.200000000000001,0.8
2019,1,4,1,30,0,12,1
2019,1,4,2,30,0,11.700000000000001,1.1
2019,1,4,3,30,0,11.3,1.2000000000000002
2019,1,4,4,30,0,11,1.2000000000000002
2019,1,4,5,30,0,10.9,1.3
2019,1,4,6,30,0,10.9,1.2000000000000002
2019,1,4,7,30,46,12.200000000000001,1.1
2019,1,4,8,30,211,14.3,1.1
2019,1,4,9,30,375,16.2,1.2000000000000002
2019,1,4,10,30,498,17.7,1.3
2019,1,4,11,30,565,18.5,1.6
2019,1,4,12,30,568,18.7,1.9000000000000001
2019,1,4,13,30,509,18.400000000000002,2.1
2019,1,4,14,30,394,17.6,2.1
2019,1,4,15,30,234,17.1,2.1
2019,1,4,16,30,64,13.5,1.8
2019,1,4,17,30,0,12.4,1.6
2019,1,4,18,30,0,12.600000000000001,1.1
2019,1,4,19,30,0,12.9,1.1
2019,1,4,20,30,0,12.8,1.4000000000000001
2019,1,4,21,30,0,12.5,1.7000000000000002
2019,1,4,22,30,0,12.200000000000001,2.1
2019,1,4,23,30,0,12,2.3000000000000003
2019,1,5,0,30,0,11.9,2.5
2019,1,5,1,30,0,12.100000000000001,2.7
2019,1,5,2,30,0,12.4,2.9000000000000004
2019,1,5,3,30,0,12.700000000000001,3
2019,1,5,4,30,0,12.9,3.2
2019,1,5,5,30,0,13,3.4000000000000004
2019,1,5,6,30,0,13.100000000000001,3.6
2019,1,5,7,30,14,13.4,4
2019,1,5,8,30,62,13.700000000000001,4.4
2019,1,5,9,30,114,14,4.800000000000001
2019,1,5,10,30,162,14.200000000000001,5
2019,1,5,11,30,262,14.200000000000001,5.1000000000000005
2019,1,5,12,30,182,14.3,5
2019,1,5,13,30,86,14.3,4.7
2019,1,5,14,30,22,14.3,4.1000000000000005
2019,1,5,15,30,27,14.4,3.8000000000000003
2019,1,5,16,30,14,14.100000000000001,2.7
2019,1,5,17,30,0,13.9,2.1
2019,1,5,18,30,0,13.8,1.7000000000000002
2019,1,5,19,30,0,13.5,1.5
2019,1,5,20,30,0,13.200000000000001,1.4000000000000001
2019,1,5,21,30,0,13,1.5
2019,1,5,22,30,0,12.8,1.8
2019,1,5,23,30,0,12.600000000000001,2.1
2019,1,6,0,30,0,12.4,2.2
2019,1,6,1,30,0,12.200000000000001,2.1
2019,1,6,2,30,0,11.8,2
2019,1,6,3,30,0,11.4,1.9000000000000001
2019,1,6,4,30,0,11.100000000000001,1.8
2019,1,6,5,30,0,11,1.8
2019,1,6,6,30,0,11.3,1.6
2019,1,6,7,30,17,12.3,1.5
2019,1,6,8,30,183,13.600000000000001,1.6
2019,1,6,9,30,310,14.4,2
2019,1,6,10,30,484,15,2.5
2019,1,6,11,30,548,15.3,2.9000000000000004
2019,1,6,12,30,522,15.4,3.1
2019,1,6,13,30,319,15.3,3.2
2019,1,6,14,30,261,15,3.1
2019,1,6,15,30,122,14.9,3
2019,1,6,16,30,18,13.600000000000001,2.7
2019,1,6,17,30,0,13.3,3.1
2019,1,6,18,30,0,13.700000000000001,3.6
2019,1,6,19,30,0,14.100000000000001,4.1000000000000005
2019,1,6,20,30,0,14.4,4.5
2019,1,6,21,30,0,14.600000000000001,4.7
2019,1,6,22,30,0,14.700000000000001,4.7
2019,1,6,23,30,0,14.8,4.5
2019,1,7,0,30,0,14.9,4.1000000000000005
2019,1,7,1,30,0,14.9,3.6
2019,1,7,2,30,0,14.9,3
2019,1,7,3,30,0,14.9,2.6
2019,1,7,4,30,0,14.9,2.4000000000000004
2019,1,7,5,30,0,14.9,2
2019,1,7,6,30,0,14.9,1.7000000000000002
2019,1,7,7,30,42,15.100000000000001,1.7000000000000002
2019,1,7,8,30,163,15.4,2.1
2019,1,7,9,30,178,15.600000000000001,2.6
2019,1,7,10,30,286,15.700000000000001,3
2019,1,7,11,30,331,15.8,3.3000000000000003
2019,1,7,12,30,530,15.8,3.3000000000000003
2019,1,7,13,30,319,15.8,3.1
2019,1,7,14,30,172,15.700000000000001,2.8000000000000003
2019,1,7,15,30,132,15.600000000000001,2.7
2019,1,7,16,30,47,14.9,2.1
2019,1,7,17,30,0,14.600000000000001,2.1
2019,1,7,18,30,0,14.5,2.2
2019,1,7,19,30,0,14.3,2.1
2019,1,7,20,30,0,14.100000000000001,2
2019,1,7,21,30,0,14,1.9000000000000001
2019,1,7,22,30,0,14,1.9000000000000001
2019,1,7,23,30,0,14,2
2019,1,8,0,30,0,14,2
2019,1,8,1,30,0,14,2.1
2019,1,8,2,30,0,13.9,2.1
2019,1,8,3,30,0,13.8,2
2019,1,8,4,30,0,13.600000000000001,1.9000000000000001
2019,1,8,5,30,0,13.4,1.8
2019,1,8,6,30,0,13.700000000000001,1.8
2019,1,8,7,30,20,14.600000000000001,1.7000000000000002
2019,1,8,8,30,95,16,1.9000000000000001
2019,1,8,9,30,277,17.3,2.1
2019,1,8,10,30,396,18.5,2.2
2019,1,8,11,30,513,19.200000000000003,2.2
2019,1,8,12,30,526,19.400000000000002,2.2
2019,1,8,13,30,375,19.1,2.3000000000000003
2019,1,8,14,30,313,18.6,2.5
2019,1,8,15,30,172,18.2,2.6
2019,1,8,16,30,46,15.700000000000001,2.2
2019,1,8,17,30,0,14.8,2.2
2019,1,8,18,30,0,14.9,2.4000000000000004
2019,1,8,19,30,0,15,2.6
2019,1,8,20,30,0,14.9,2.8000000000000003
2019,1,8,21,30,0,14.9,3
2019,1,8,22,30,0,14.9,3.1
2019,1,8,23,30,0,14.9,3
2019,1,9,0,30,0,14.8,3
2019,1,9,1,30,0,14.700000000000001,2.9000000000000004
2019,1,9,2,30,0,14.700000000000001,2.8000000000000003
2019,1,9,3,30,0,14.600000000000001,2.7
2019,1,9,4,30,0,14.5,2.7
2019,1,9,5,30,0,14.3,2.7
2019,1,9,6,30,0,14.3,2.7
2019,1,9,7,30,29,14.9,2.9000000000000004
2019,1,9,8,30,156,15.8,2.9000000000000004
2019,1,9,9,30,222,16.6,2.8000000000000003
2019,1,9,10,30,247,17.2,2.4000000000000004
2019,1,9,11,30,245,17.6,2
2019,1,9,12,30,260,17.8,1.6
2019,1,9,13,30,83,17.7,1.4000000000000001
2019,1,9,14,30,136,17.3,1.5
2019,1,9,15,30,13,17,1.7000000000000002
2019,1,9,16,30,14,15.600000000000001,1.4000000000000001
2019,1,9,17,30,0,15.200000000000001,1
2019,1,9,18,30,0,15,1.1
2019,1,9,19,30,0,14.700000000000001,1.1
2019,1,9,20,30,0,14.4,1
2019,1,9,21,30,0,14.3,1.1
2019,1,9,22,30,0,14.100000000000001,1.3
2019,1,9,23,30,0,13.9,1.4000000000000001
2019,1,10,0,30,0,13.600000000000001,1.6
2019,1,10,1,30,0,13.100000000000001,1.8
2019,1,10,2,30,0,12.700000000000001,1.8
2019,1,10,3,30,0,12.3,1.9000000000000001
2019,1,10,4,30,0,12,1.9000000000000001
2019,1,10,5,30,0,11.700000000000001,2
2019,1,10,6,30,0,11.8,2.1
2019,1,10,7,30,44,12.9,2.2
2019,1,10,8,30,211,14.4,2.1
2019,1,10,9,30,378,16.2,1.6
2019,1,10,10,30,503,17.8,0.9
2019,1,10,11,30,572,18.7,0.9
2019,1,10,12,30,579,18.900000000000002,1.6
2019,1,10,13,30,522,18.7,2
2019,1,10,14,30,409,18.2,1.9000000000000001
2019,1,10,15,30,250,17.900000000000002,1.7000000000000002
2019,1,10,16,30,78,15.3,1.7000000000000002
2019,1,10,17,30,0,14.3,1.8
2019,1,10,18,30,0,13.9,1.5
2019,1,10,19,30,0,13.700000000000001,1.3
2019,1,10,20,30,0,13.3,1.1
2019,1,10,21,30,0,12.8,1.2000000000000002
2019,1,10,22,30,0,12.4,1.4000000000000001
2019,1,10,23,30,0,12,1.6
2019,1,11,0,30,0,12,1.7000000000000002
2019,1,11,1,30,0,12.3,1.7000000000000002
2019,1,11,2,30,0,12.5,1.7000000000000002
2019,1,11,3,30,0,12.600000000000001,1.8
2019,1,11,4,30,0,12.600000000000001,2.1
2019,1,11,5,30,0,12.5,2.4000000000000004
2019,1,11,6,30,0,12.600000000000001,2.6
2019,1,11,7,30,25,13.3,3
2019,1,11,8,30,169,14.4,3.4000000000000004
2019,1,11,9,30,369,15.700000000000001,3.9000000000000004
2019,1,11,10,30,490,16.8,4.4
2019,1,11,11,30,536,17.1,4.800000000000001
2019,1,11,12,30,445,16.7,5
2019,1,11,13,30,268,16.2,5
2019,1,11,14,30,114,15.600000000000001,5
2019,1,11,15,30,94,15.3,4.9
2019,1,11,16,30,40,14.3,4.3
2019,1,11,17,30,0,14,4.3
2019,1,11,18,30,0,14,4.5
2019,1,11,19,30,0,14,4.5
2019,1,11,20,30,0,14,4.4
2019,1,11,21,30,0,14,4
2019,1,11,22,30,0,14.100000000000001,3.5
2019,1,11,23,30,0,13.9,3
2019,1,12,0,30,0,13.700000000000001,2.6
2019,1,12,1,30,0,13.600000000000001,2.3000000000000003
2019,1,12,2,30,0,13.5,2.1
2019,1,12,3,30,0,13.3,1.8
2019,1,12,4,30,0,13,1.7000000000000002
2019,1,12,5,30,0,12.8,1.6
2019,1,12,6,30,0,12.700000000000001,1.4000000000000001
2019,1,12,7,30,26,13,1.4000000000000001
2019,1,12,8,30,158,13.5,1.6
2019,1,12,9,30,233,14.100000000000001,1.8
2019,1,12,10,30,340,14.8,2
2019,1,12,11,30,562,15.200000000000001,2.1
2019,1,12,12,30,565,15.4,2.1
2019,1,12,13,30,517,15.5,2.1
2019,1,12,14,30,341,15.3,2.1
2019,1,12,15,30,60,15.100000000000001,2
2019,1,12,16,30,74,13.8,1.4000000000000001
2019,1,12,17,30,0,13.4,1.2000000000000002
2019,1,12,18,30,0,13.3,0.9
2019,1,12,19,30,0,13.100000000000001,0.7000000000000001
2019,1,12,20,30,0,12.700000000000001,0.7000000000000001
2019,1,12,21,30,0,12.3,0.9
2019,1,12,22,30,0,11.9,1.1
2019,1,12,23,30,0,11.5,1.3
2019,1,13,0,30,0,11.100000000000001,1.5
2019,1,13,1,30,0,10.9,1.6
2019,1,13,2,30,0,10.9,1.7000000000000002
2019,1,13,3,30,0,10.9,1.8
2019,1,13,4,30,0,10.8,2
2019,1,13,5,30,0,10.8,2.2
2019,1,13,6,30,0,11.200000000000001,2.4000000000000004
2019,1,13,7,30,23,12.3,2.5
2019,1,13,8,30,168,13.5,2.7
2019,1,13,9,30,264,14.700000000000001,3.1
2019,1,13,10,30,281,15.8,3.5
2019,1,13,11,30,303,16,3.6
2019,1,13,12,30,193,15.8,3.5
2019,1,13,13,30,127,15.5,3.4000000000000004
2019,1,13,14,30,77,15.200000000000001,3.3000000000000003
2019,1,13,15,30,72,15,3.2
2019,1,13,16,30,26,13.9,3.1
2019,1,13,17,30,0,13.200000000000001,3.1
2019,1,13,18,30,0,12.9,3.3000000000000003
2019,1,13,19,30,0,12.700000000000001,3.4000000000000004
2019,1,13,20,30,0,12.700000000000001,3.5
2019,1,13,21,30,0,12.8,3.7
2019,1,13,22,30,0,13.100000000000001,4
2019,1,13,23,30,0,13.600000000000001,4.2
2019,1,14,0,30,0,13.9,4.3
2019,1,14,1,30,0,14,4.3
2019,1,14,2,30,0,14,4.4
2019,1,14,3,30,0,14.100000000000001,4.6000000000000005
2019,1,14,4,30,0,14.3,4.9
2019,1,14,5,30,0,14.3,5
2019,1,14,6,30,0,14.200000000000001,4.800000000000001
2019,1,14,7,30,18,14,4.5
2019,1,14,8,30,57,13.8,4.5
2019,1,14,9,30,84,13.100000000000001,4.6000000000000005
2019,1,14,10,30,221,12.700000000000001,4.6000000000000005
2019,1,14,11,30,102,13,4.3
2019,1,14,12,30,164,13.600000000000001,4
2019,1,14,13,30,269,14.200000000000001,3.9000000000000004
2019,1,14,14,30,218,14.4,3.7
2019,1,14,15,30,181,14.4,3.5
2019,1,14,16,30,40,13.700000000000001,2.7
2019,1,14,17,30,0,13.5,2.7
2019,1,14,18,30,0,13.5,2.9000000000000004
2019,1,14,19,30,0,13.5,3.2
2019,1,14,20,30,0,13.5,3.4000000000000004
2019,1,14,21,30,0,13.5,3.6
2019,1,14,22,30,0,13.600000000000001,3.6
2019,1,14,23,30,0,13.600000000000001,3.7
2019,1,15,0,30,0,13.700000000000001,3.9000000000000004
2019,1,15,1,30,0,13.700000000000001,4
2019,1,15,2,30,0,13.600000000000001,4
2019,1,15,3,30,0,13.5,4.1000000000000005
2019,1,15,4,30,0,13.600000000000001,4.3
2019,1,15,5,30,0,13.600000000000001,4.5
2019,1,15,6,30,0,13.600000000000001,4.7
2019,1,15,7,30,14,13.700000000000001,5.1000000000000005
2019,1,15,8,30,32,13.9,5.5
2019,1,15,9,30,71,14.200000000000001,6
2019,1,15,10,30,56,14.4,6.4
2019,1,15,11,30,84,14.5,6.9
2019,1,15,12,30,106,14.700000000000001,7.300000000000001
2019,1,15,13,30,68,14.600000000000001,7.4
2019,1,15,14,30,10,14.5,7.2
2019,1,15,15,30,64,14.3,7.1000000000000005
2019,1,15,16,30,15,14.4,6.1000000000000005
2019,1,15,17,30,0,14.8,5.2
2019,1,15,18,30,0,15.200000000000001,4.3
2019,1,15,19,30,0,15.4,3.5
2019,1,15,20,30,0,15.4,2.8000000000000003
2019,1,15,21,30,0,15.200000000000001,2.4000000000000004
2019,1,15,22,30,0,15,2.1
2019,1,15,23,30,0,14.8,2.1
2019,1,16,0,30,0,14.700000000000001,2.2
2019,1,16,1,30,0,14.700000000000001,2.3000000000000003
2019,1,16,2,30,0,14.700000000000001,2.4000000000000004
2019,1,16,3,30,0,14.600000000000001,2.5
2019,1,16,4,30,0,14.5,2.6
2019,1,16,5,30,0,14.5,2.9000000000000004
2019,1,16,6,30,0,14.8,3
2019,1,16,7,30,47,15.4,3.4000000000000004
2019,1,16,8,30,199,16.1,4
2019,1,16,9,30,121,16.8,4.6000000000000005
2019,1,16,10,30,214,17.5,5
2019,1,16,11,30,250,17.7,5.300000000000001
2019,1,16,12,30,263,17.6,5.4
2019,1,16,13,30,276,17.3,5.300000000000001
2019,1,16,14,30,117,17,5.1000000000000005
2019,1,16,15,30,58,16.900000000000002,4.9
2019,1,16,16,30,26,16.6,4.7
2019,1,16,17,30,0,16.6,4.800000000000001
2019,1,16,18,30,0,16.6,4.7
2019,1,16,19,30,0,16.6,4.7
2019,1,16,20,30,0,16.5,4.7
2019,1,16,21,30,0,16.5,4.800000000000001
2019,1,16,22,30,0,16.5,5.1000000000000005
2019,1,16,23,30,0,16.5,5.2
2019,1,17,0,30,0,16.5,5.300000000000001
2019,1,17,1,30,0,16.6,5.2
2019,1,17,2,30,0,16.6,4.9
2019,1,17,3,30,0,16.6,4.7
2019,1,17,4,30,0,16.7,4.4
2019,1,17,5,30,0,16.8,4
2019,1,17,6,30,0,16.8,3.4000000000000004
2019,1,17,7,30,15,17,2.9000000000000004
2019,1,17,8,30,36,17.2,2.5
2019,1,17,9,30,79,17.3,2.5
2019,1,17,10,30,48,17.3,2.6
2019,1,17,11,30,220,17.400000000000002,2.8000000000000003
2019,1,17,12,30,270,17.3,2.9000000000000004
2019,1,17,13,30,196,17.1,2.6
2019,1,17,14,30,219,16.8,2.3000000000000003
2019,1,17,15,30,113,16.6,2.1
2019,1,17,16,30,33,15.700000000000001,1.3
2019,1,17,17,30,0,15.200000000000001,1.2000000000000002
2019,1,17,18,30,0,15,1.1
2019,1,17,19,30,0,14.8,1.3
2019,1,17,20,30,0,14.5,1.6
2019,1,17,21,30,0,14,1.9000000000000001
2019,1,17,22,30,0,13.600000000000001,2.1
2019,1,17,23,30,0,13.4,2.4000000000000004
2019,1,18,0,30,0,13.3,2.4000000000000004
2019,1,18,1,30,0,13.100000000000001,2.3000000000000003
2019,1,18,2,30,0,13,2.3000000000000003
2019,1,18,3,30,0,12.8,2
2019,1,18,4,30,0,12.700000000000001,1.9000000000000001
2019,1,18,5,30,0,12.700000000000001,1.9000000000000001
2019,1,18,6,30,0,13,1.7000000000000002
2019,1,18,7,30,46,14.100000000000001,1.7000000000000002
2019,1,18,8,30,149,15.5,1.7000000000000002
2019,1,18,9,30,304,17,1.7000000000000002
2019,1,18,10,30,499,18.5,1.6
2019,1,18,11,30,578,19.400000000000002,1.7000000000000002
2019,1,18,12,30,588,19.900000000000002,2
2019,1,18,13,30,533,19.8,2.3000000000000003
2019,1,18,14,30,424,19.400000000000002,2.4000000000000004
2019,1,18,15,30,264,19.1,2.3000000000000003
2019,1,18,16,30,96,16.400000000000002,1.9000000000000001
2019,1,18,17,30,0,15.200000000000001,1.9000000000000001
2019,1,18,18,30,0,14.700000000000001,1.8
2019,1,18,19,30,0,14.4,1.9000000000000001
2019,1,18,20,30,0,14.200000000000001,2
2019,1,18,21,30,0,14.100000000000001,2.2
2019,1,18,22,30,0,14.200000000000001,2.4000000000000004
2019,1,18,23,30,0,14.200000000000001,2.6
2019,1,19,0,30,0,14.200000000000001,2.7
2019,1,19,1,30,0,14.100000000000001,2.8000000000000003
2019,1,19,2,30,0,14.100000000000001,2.9000000000000004
2019,1,19,3,30,0,14.100000000000001,2.9000000000000004
2019,1,19,4,30,0,14.100000000000001,3.1
2019,1,19,5,30,0,14.100000000000001,3.2
2019,1,19,6,30,0,14.5,3.4000000000000004
2019,1,19,7,30,53,15.8,3.6
2019,1,19,8,30,227,17.6,3.2
2019,1,19,9,30,397,19.400000000000002,2.4000000000000004
2019,1,19,10,30,525,20.900000000000002,1.9000000000000001
2019,1,19,11,30,598,22.200000000000003,1.5
2019,1,19,12,30,607,23.1,1.2000000000000002
2019,1,19,13,30,553,23.400000000000002,1
2019,1,19,14,30,440,23,0.9
2019,1,19,15,30,282,22.6,0.9
2019,1,19,16,30,103,19.400000000000002,1.1
2019,1,19,17,30,0,18.1,1.2000000000000002
2019,1,19,18,30,0,17.400000000000002,1.2000000000000002
2019,1,19,19,30,0,16.900000000000002,1.2000000000000002
2019,1,19,20,30,0,16.3,1.3
2019,1,19,21,30,0,15.9,1.3
2019,1,19,22,30,0,15.700000000000001,1.4000000000000001
2019,1,19,23,30,0,15.700000000000001,1.4000000000000001
2019,1,20,0,30,0,15.9,1.4000000000000001
2019,1,20,1,30,0,16.1,1.4000000000000001
2019,1,20,2,30,0,16.3,1.5
2019,1,20,3,30,0,16.2,1.7000000000000002
2019,1,20,4,30,0,16,1.8
2019,1,20,5,30,0,15.700000000000001,1.8
2019,1,20,6,30,0,15.9,1.8
2019,1,20,7,30,29,16.8,1.6
2019,1,20,8,30,152,18,1.6
2019,1,20,9,30,292,19,2.1
2019,1,20,10,30,385,19.6,2.6
2019,1,20,11,30,445,19.700000000000003,2.8000000000000003
2019,1,20,12,30,350,19.5,2.8000000000000003
2019,1,20,13,30,312,19,3
2019,1,20,14,30,299,18.5,3.2
2019,1,20,15,30,204,18.1,3.2
2019,1,20,16,30,71,16.2,2.7
2019,1,20,17,30,0,15.5,2.9000000000000004
2019,1,20,18,30,0,15.5,3.4000000000000004
2019,1,20,19,30,0,15.5,4.2
2019,1,20,20,30,0,15.100000000000001,5
2019,1,20,21,30,0,14.5,5.2
2019,1,20,22,30,0,13.700000000000001,4.9
2019,1,20,23,30,0,13.100000000000001,4.9
2019,1,21,0,30,0,12.700000000000001,5.1000000000000005
2019,1,21,1,30,0,12.4,5.4
2019,1,21,2,30,0,12.100000000000001,5.5
2019,1,21,3,30,0,11.700000000000001,5.2
2019,1,21,4,30,0,11.4,4.800000000000001
2019,1,21,5,30,0,11.3,4.5
2019,1,21,6,30,0,11.4,4.2
2019,1,21,7,30,51,12,4.3
2019,1,21,8,30,225,12.8,4.6000000000000005
2019,1,21,9,30,398,13.5,4.800000000000001
2019,1,21,10,30,534,14.200000000000001,4.800000000000001
2019,1,21,11,30,612,14.700000000000001,4.800000000000001
2019,1,21,12,30,626,15,4.800000000000001
2019,1,21,13,30,572,15.200000000000001,5
2019,1,21,14,30,458,15.100000000000001,5.2
2019,1,21,15,30,296,15,5.300000000000001
2019,1,21,16,30,112,13.600000000000001,4.7
2019,1,21,17,30,0,12.700000000000001,4.4
2019,1,21,18,30,0,12.3,4.4
2019,1,21,19,30,0,12.100000000000001,4.800000000000001
2019,1,21,20,30,0,11.9,5.2
2019,1,21,21,30,0,11.600000000000001,5.2
2019,1,21,22,30,0,11.3,5.2
2019,1,21,23,30,0,10.9,4.9
2019,1,22,0,30,0,10.600000000000001,4.6000000000000005
2019,1,22,1,30,0,10.4,4.3
2019,1,22,2,30,0,10.3,4.1000000000000005
2019,1,22,3,30,0,10.200000000000001,4
2019,1,22,4,30,0,10.100000000000001,3.9000000000000004
2019,1,22,5,30,0,10,3.8000000000000003
2019,1,22,6,30,0,10.200000000000001,3.7
2019,1,22,7,30,55,11.4,3.4000000000000004
2019,1,22,8,30,242,13.4,2.9000000000000004
2019,1,22,9,30,417,15.4,2.1
2019,1,22,10,30,477,16.900000000000002,1.5
2019,1,22,11,30,587,17.7,1.5
2019,1,22,12,30,625,17.900000000000002,1.6
2019,1,22,13,30,560,17.8,1.5
2019,1,22,14,30,455,17.6,1.4000000000000001
2019,1,22,15,30,289,17.5,1.4000000000000001
2019,1,22,16,30,111,15.4,1.5
2019,1,22,17,30,0,14.4,1.5
2019,1,22,18,30,0,13.700000000000001,1.6
2019,1,22,19,30,0,13.3,1.6
2019,1,22,20,30,0,13.200000000000001,1.7000000000000002
2019,1,22,21,30,0,13.3,1.7000000000000002
2019,1,22,22,30,0,13.5,1.7000000000000002
2019,1,22,23,30,0,13.700000000000001,1.6
2019,1,23,0,30,0,13.8,1.5
2019,1,23,1,30,0,13.9,1.4000000000000001
2019,1,23,2,30,0,13.9,1.4000000000000001
2019,1,23,3,30,0,13.8,1.5
2019,1,23,4,30,0,13.600000000000001,1.6
2019,1,23,5,30,0,13.4,1.7000000000000002
2019,1,23,6,30,0,13.3,1.7000000000000002
2019,1,23,7,30,51,14.200000000000001,1.6
2019,1,23,8,30,236,15.9,1.4000000000000001
2019,1,23,9,30,410,17.3,1.1
2019,1,23,10,30,542,18.400000000000002,0.5
