Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145012,-,-,-,36.61,-121.9,-8,1,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,GHI,Wind Speed
2021,1,5,8,30,10.9,159,1.5
2021,1,5,9,30,12.3,258,1.6
2021,1,5,10,30,13.8,437,1.7000000000000002
2021,1,5,11,30,14.9,429,1.6
2021,1,5,12,30,15.600000000000001,445,1.4000000000000001
2021,1,5,13,30,15.9,261,1.4000000000000001
2021,1,5,14,30,15.8,300,1.4000000000000001
2021,1,5,15,30,15.600000000000001,115,1.5
2021,1,5,16,30,13.100000000000001,37,1.8
2021,1,5,17,30,12.100000000000001,0,2
2021,1,5,18,30,11.8,0,2
2021,1,5,19,30,11.8,0,1.8
2021,1,5,20,30,12,0,1.4000000000000001
2021,1,5,21,30,12.100000000000001,0,0.9
2021,1,5,22,30,12.100000000000001,0,0.8
2021,1,5,23,30,11.9,0,0.8
2021,1,6,0,30,11.700000000000001,0,0.8
2021,1,6,1,30,11.3,0,0.9
2021,1,6,2,30,10.8,0,1
2021,1,6,3,30,10.4,0,0.9
2021,1,6,4,30,10.3,0,0.7000000000000001
2021,1,6,5,30,10.5,0,0.4
2021,1,6,6,30,10.700000000000001,0,0.30000000000000004
2021,1,6,7,30,11.200000000000001,9,0.5
2021,1,6,8,30,12.100000000000001,76,0.9
2021,1,6,9,30,13,226,1.4000000000000001
2021,1,6,10,30,13.8,334,1.5
2021,1,6,11,30,14.5,340,1.3
2021,1,6,12,30,15.100000000000001,372,1.1
2021,1,6,13,30,15.600000000000001,453,0.9
2021,1,6,14,30,15.9,257,0.6000000000000001
2021,1,6,15,30,16,116,0.4
2021,1,6,16,30,15.100000000000001,57,0.5
2021,1,6,17,30,14.5,0,0.6000000000000001
2021,1,6,18,30,13.9,0,0.7000000000000001
2021,1,6,19,30,13.100000000000001,0,1
2021,1,6,20,30,12.3,0,1.6
2021,1,6,21,30,11.8,0,2
2021,1,6,22,30,11.4,0,2.3000000000000003
2021,1,6,23,30,11.200000000000001,0,2.4000000000000004
2021,1,7,0,30,11.100000000000001,0,2.4000000000000004
2021,1,7,1,30,11.100000000000001,0,2.4000000000000004
2021,1,7,2,30,11.100000000000001,0,2.5
2021,1,7,3,30,11,0,2.6
2021,1,7,4,30,11,0,2.5
2021,1,7,5,30,11,0,2.5
2021,1,7,6,30,11,0,2.4000000000000004
2021,1,7,7,30,11.4,10,2.2
2021,1,7,8,30,12.4,88,2
2021,1,7,9,30,13.200000000000001,305,1.7000000000000002
2021,1,7,10,30,14.100000000000001,447,1.2000000000000002
2021,1,7,11,30,15.200000000000001,521,0.7000000000000001
2021,1,7,12,30,16.3,536,0.30000000000000004
2021,1,7,13,30,16.7,490,0.30000000000000004
2021,1,7,14,30,16.6,385,0.5
2021,1,7,15,30,16.400000000000002,238,0.4
2021,1,7,16,30,14.8,76,0.6000000000000001
2021,1,7,17,30,14,0,0.6000000000000001
2021,1,7,18,30,13.5,0,0.6000000000000001
2021,1,7,19,30,13.4,0,0.5
2021,1,7,20,30,13.3,0,0.6000000000000001
2021,1,7,21,30,12.8,0,1
2021,1,7,22,30,12.3,0,1.5
2021,1,7,23,30,12.200000000000001,0,1.7000000000000002
2021,1,8,0,30,12.200000000000001,0,1.7000000000000002
2021,1,8,1,30,12.3,0,1.7000000000000002
2021,1,8,2,30,12.5,0,1.6
2021,1,8,3,30,12.600000000000001,0,1.4000000000000001
2021,1,8,4,30,12.700000000000001,0,1.3
2021,1,8,5,30,12.9,0,1.1
2021,1,8,6,30,13.200000000000001,0,0.9
2021,1,8,7,30,13.700000000000001,14,0.8
2021,1,8,8,30,14.600000000000001,156,0.8
2021,1,8,9,30,15.600000000000001,312,1.2000000000000002
2021,1,8,10,30,16.5,436,1.8
2021,1,8,11,30,17,397,2.2
2021,1,8,12,30,17.3,527,2.3000000000000003
2021,1,8,13,30,17.3,484,2.3000000000000003
2021,1,8,14,30,17,384,2.1
2021,1,8,15,30,16.8,239,2.1
2021,1,8,16,30,14.3,78,1.9000000000000001
2021,1,8,17,30,12.9,0,2.2
2021,1,8,18,30,12.100000000000001,0,2.4000000000000004
2021,1,8,19,30,11.600000000000001,0,2.6
2021,1,8,20,30,11.100000000000001,0,2.7
2021,1,8,21,30,10.700000000000001,0,2.6
2021,1,8,22,30,10.4,0,2.7
2021,1,8,23,30,10.100000000000001,0,2.7
2021,1,9,0,30,9.9,0,2.7
2021,1,9,1,30,9.700000000000001,0,2.8000000000000003
2021,1,9,2,30,9.5,0,3
2021,1,9,3,30,9.200000000000001,0,3.2
2021,1,9,4,30,8.9,0,3.1
2021,1,9,5,30,8.5,0,2.7
2021,1,9,6,30,8.5,0,2.3000000000000003
2021,1,9,7,30,9.4,9,1.8
2021,1,9,8,30,11.200000000000001,162,1.2000000000000002
2021,1,9,9,30,13.4,322,1.4000000000000001
2021,1,9,10,30,15.200000000000001,448,1.8
2021,1,9,11,30,16,522,1.7000000000000002
2021,1,9,12,30,16.400000000000002,538,1.8
2021,1,9,13,30,16.5,493,2
2021,1,9,14,30,16.3,391,2
2021,1,9,15,30,16.2,241,2
2021,1,9,16,30,13.5,76,2.1
2021,1,9,17,30,12.4,0,2.3000000000000003
2021,1,9,18,30,12,0,2.3000000000000003
2021,1,9,19,30,11.700000000000001,0,2.3000000000000003
2021,1,9,20,30,11.5,0,2.6
2021,1,9,21,30,11.200000000000001,0,2.7
2021,1,9,22,30,11.100000000000001,0,2.5
2021,1,9,23,30,11.200000000000001,0,2.2
2021,1,10,0,30,11.200000000000001,0,2.2
2021,1,10,1,30,11.200000000000001,0,2.1
2021,1,10,2,30,11.4,0,1.6
2021,1,10,3,30,11.600000000000001,0,1.1
2021,1,10,4,30,11.5,0,1.1
2021,1,10,5,30,11.200000000000001,0,1.3
2021,1,10,6,30,11,0,1.4000000000000001
2021,1,10,7,30,11.4,16,1.5
2021,1,10,8,30,12.700000000000001,156,1.7000000000000002
2021,1,10,9,30,14.600000000000001,318,1.6
2021,1,10,10,30,16.3,443,1.5
2021,1,10,11,30,17.3,518,1.5
2021,1,10,12,30,17.6,433,1.6
2021,1,10,13,30,17.5,476,2
2021,1,10,14,30,17.1,387,2.1
2021,1,10,15,30,16.8,241,2
2021,1,10,16,30,14.100000000000001,81,1.6
2021,1,10,17,30,12.8,0,1.9000000000000001
2021,1,10,18,30,12.4,0,1.8
2021,1,10,19,30,12.200000000000001,0,1.6
2021,1,10,20,30,12.200000000000001,0,1.4000000000000001
2021,1,10,21,30,12.100000000000001,0,1.3
2021,1,10,22,30,12.100000000000001,0,1.2000000000000002
2021,1,10,23,30,12,0,1.1
2021,1,11,0,30,11.700000000000001,0,1.1
2021,1,11,1,30,11.4,0,1.4000000000000001
2021,1,11,2,30,11.100000000000001,0,1.5
2021,1,11,3,30,11,0,1.2000000000000002
2021,1,11,4,30,10.9,0,0.9
2021,1,11,5,30,10.700000000000001,0,1.1
2021,1,11,6,30,10.5,0,1.4000000000000001
2021,1,11,7,30,10.9,14,1.6
2021,1,11,8,30,12.100000000000001,150,1.7000000000000002
2021,1,11,9,30,13.600000000000001,319,1.8
2021,1,11,10,30,15.100000000000001,450,1.3
2021,1,11,11,30,16.400000000000002,530,0.8
2021,1,11,12,30,17,457,1.1
2021,1,11,13,30,16.6,399,2
2021,1,11,14,30,16,382,2.1
2021,1,11,15,30,15.700000000000001,198,1.9000000000000001
2021,1,11,16,30,13.4,49,1.5
2021,1,11,17,30,12.5,0,1.5
2021,1,11,18,30,12.100000000000001,0,1.7000000000000002
2021,1,11,19,30,11.9,0,1.8
2021,1,11,20,30,11.9,0,1.4000000000000001
2021,1,11,21,30,12,0,1
2021,1,11,22,30,11.700000000000001,0,1.3
2021,1,11,23,30,11.5,0,1.5
2021,1,12,0,30,11.5,0,1.3
2021,1,12,1,30,11.5,0,1.3
2021,1,12,2,30,11.600000000000001,0,1.2000000000000002
2021,1,12,3,30,11.8,0,1
2021,1,12,4,30,11.9,0,1
2021,1,12,5,30,11.9,0,1
2021,1,12,6,30,11.9,0,0.8
2021,1,12,7,30,12.4,6,0.7000000000000001
2021,1,12,8,30,13.600000000000001,50,0.6000000000000001
2021,1,12,9,30,15.100000000000001,151,0.4
2021,1,12,10,30,16.2,215,0.30000000000000004
2021,1,12,11,30,16.6,149,0.6000000000000001
2021,1,12,12,30,16.400000000000002,260,0.8
2021,1,12,13,30,16.1,283,0.8
2021,1,12,14,30,15.9,258,0.9
2021,1,12,15,30,15.8,201,1
2021,1,12,16,30,14.100000000000001,45,1.2000000000000002
2021,1,12,17,30,13.3,0,1.4000000000000001
2021,1,12,18,30,13.200000000000001,0,1.5
2021,1,12,19,30,13.200000000000001,0,1.4000000000000001
2021,1,12,20,30,13.4,0,1.3
2021,1,12,21,30,13.5,0,1.1
2021,1,12,22,30,13.700000000000001,0,0.9
2021,1,12,23,30,13.8,0,0.9
2021,1,13,0,30,13.700000000000001,0,0.9
2021,1,13,1,30,13.600000000000001,0,0.9
2021,1,13,2,30,13.3,0,1
2021,1,13,3,30,12.8,0,1.2000000000000002
2021,1,13,4,30,12.3,0,1.6
2021,1,13,5,30,12,0,2
2021,1,13,6,30,11.8,0,2.1
2021,1,13,7,30,12.5,12,2
2021,1,13,8,30,13.700000000000001,153,1.8
2021,1,13,9,30,15.200000000000001,313,1.4000000000000001
2021,1,13,10,30,17.1,438,1.3
2021,1,13,11,30,18.2,509,1.6
2021,1,13,12,30,18.5,530,2
2021,1,13,13,30,18.6,487,2.2
2021,1,13,14,30,18.5,388,2.1
2021,1,13,15,30,18.3,244,2
2021,1,13,16,30,16.3,87,1.6
2021,1,13,17,30,15.200000000000001,0,1.7000000000000002
2021,1,13,18,30,14.8,0,1.7000000000000002
2021,1,13,19,30,14.4,0,1.7000000000000002
2021,1,13,20,30,14,0,1.7000000000000002
2021,1,13,21,30,13.700000000000001,0,1.6
2021,1,13,22,30,13.4,0,1.5
2021,1,13,23,30,13.100000000000001,0,1.5
2021,1,14,0,30,12.8,0,1.6
2021,1,14,1,30,12.600000000000001,0,1.7000000000000002
2021,1,14,2,30,12.5,0,1.8
2021,1,14,3,30,12.4,0,2.1
2021,1,14,4,30,12.3,0,2.3000000000000003
2021,1,14,5,30,12.100000000000001,0,2.5
2021,1,14,6,30,12.100000000000001,0,2.5
2021,1,14,7,30,13.100000000000001,18,2.6
2021,1,14,8,30,14.8,166,2.2
2021,1,14,9,30,16.6,329,1.7000000000000002
2021,1,14,10,30,18.8,458,1.5
2021,1,14,11,30,20.8,536,1.3
2021,1,14,12,30,22,554,1
2021,1,14,13,30,22.400000000000002,510,1
2021,1,14,14,30,21.6,410,1.3
2021,1,14,15,30,20.900000000000002,264,1.6
2021,1,14,16,30,17.1,96,2.1
2021,1,14,17,30,15.700000000000001,0,2.5
2021,1,14,18,30,14.8,0,2.5
2021,1,14,19,30,14.100000000000001,0,2.3000000000000003
2021,1,14,20,30,13.5,0,2
2021,1,14,21,30,13.100000000000001,0,1.8
2021,1,14,22,30,12.8,0,1.7000000000000002
2021,1,14,23,30,12.700000000000001,0,1.7000000000000002
2021,1,15,0,30,12.600000000000001,0,1.8
2021,1,15,1,30,12.700000000000001,0,1.9000000000000001
2021,1,15,2,30,12.700000000000001,0,1.9000000000000001
2021,1,15,3,30,12.600000000000001,0,1.8
2021,1,15,4,30,12.5,0,1.9000000000000001
2021,1,15,5,30,12.4,0,1.9000000000000001
2021,1,15,6,30,12.5,0,2.1
2021,1,15,7,30,13.4,18,2.2
2021,1,15,8,30,15,167,2
2021,1,15,9,30,16.3,331,1.7000000000000002
2021,1,15,10,30,18,463,1.6
2021,1,15,11,30,19.5,540,1.7000000000000002
2021,1,15,12,30,20.400000000000002,482,1.9000000000000001
2021,1,15,13,30,20.8,513,2.2
2021,1,15,14,30,20.700000000000003,412,2.2
2021,1,15,15,30,20.5,224,2.1
2021,1,15,16,30,17.400000000000002,73,2.1
2021,1,15,17,30,16.2,0,2.2
2021,1,15,18,30,15.5,0,2.1
2021,1,15,19,30,14.8,0,2
2021,1,15,20,30,14.200000000000001,0,1.9000000000000001
2021,1,15,21,30,13.600000000000001,0,1.9000000000000001
2021,1,15,22,30,13.5,0,2
2021,1,15,23,30,13.600000000000001,0,2.1
2021,1,16,0,30,13.700000000000001,0,2.2
2021,1,16,1,30,13.8,0,2.4000000000000004
2021,1,16,2,30,13.700000000000001,0,2.4000000000000004
2021,1,16,3,30,13.3,0,2.3000000000000003
2021,1,16,4,30,12.8,0,2.2
2021,1,16,5,30,12.600000000000001,0,2.3000000000000003
2021,1,16,6,30,12.700000000000001,0,2.3000000000000003
2021,1,16,7,30,13.600000000000001,18,2.2
2021,1,16,8,30,15,153,1.8
2021,1,16,9,30,16.400000000000002,323,1.5
2021,1,16,10,30,18,450,1.7000000000000002
2021,1,16,11,30,19.200000000000003,527,2.1
2021,1,16,12,30,19.900000000000002,546,2.3000000000000003
2021,1,16,13,30,20.3,470,2.4000000000000004
2021,1,16,14,30,20,306,2.3000000000000003
2021,1,16,15,30,19.6,216,2.2
2021,1,16,16,30,16.3,97,1.8
2021,1,16,17,30,14.9,0,1.9000000000000001
2021,1,16,18,30,14.200000000000001,0,1.9000000000000001
2021,1,16,19,30,13.8,0,1.7000000000000002
2021,1,16,20,30,13.700000000000001,0,1.5
2021,1,16,21,30,13.8,0,1.3
2021,1,16,22,30,13.8,0,1.2000000000000002
2021,1,16,23,30,13.8,0,1.2000000000000002
2021,1,17,0,30,13.8,0,1.3
2021,1,17,1,30,13.8,0,1.3
2021,1,17,2,30,13.700000000000001,0,1.4000000000000001
2021,1,17,3,30,13.5,0,1.5
2021,1,17,4,30,13.3,0,1.6
2021,1,17,5,30,13,0,1.6
2021,1,17,6,30,13,0,1.7000000000000002
2021,1,17,7,30,14,18,1.9000000000000001
2021,1,17,8,30,15.700000000000001,168,1.9000000000000001
2021,1,17,9,30,17.5,332,1.8
2021,1,17,10,30,19.700000000000003,464,1.8
2021,1,17,11,30,21.400000000000002,544,1.8
2021,1,17,12,30,22.5,564,1.7000000000000002
2021,1,17,13,30,23,523,1.6
2021,1,17,14,30,22.700000000000003,422,1.6
2021,1,17,15,30,22.3,275,1.6
2021,1,17,16,30,18.2,105,1.8
2021,1,17,17,30,16.6,0,2
2021,1,17,18,30,15.8,0,1.9000000000000001
2021,1,17,19,30,15.4,0,1.7000000000000002
2021,1,17,20,30,15.200000000000001,0,1.5
2021,1,17,21,30,15.200000000000001,0,1.4000000000000001
2021,1,17,22,30,15.200000000000001,0,1.3
2021,1,17,23,30,15,0,1.1
2021,1,18,0,30,14.700000000000001,0,1.1
2021,1,18,1,30,14.200000000000001,0,1.2000000000000002
2021,1,18,2,30,13.8,0,1.4000000000000001
2021,1,18,3,30,13.4,0,1.6
2021,1,18,4,30,13.200000000000001,0,1.7000000000000002
2021,1,18,5,30,13,0,1.7000000000000002
2021,1,18,6,30,12.9,0,2.1
2021,1,18,7,30,13.700000000000001,18,2.8000000000000003
2021,1,18,8,30,15.3,169,2.9000000000000004
2021,1,18,9,30,17.2,336,2.4000000000000004
2021,1,18,10,30,19.400000000000002,470,2.4000000000000004
2021,1,18,11,30,21,555,2.6
2021,1,18,12,30,21.900000000000002,578,2.4000000000000004
2021,1,18,13,30,22.3,537,2.4000000000000004
2021,1,18,14,30,21.700000000000003,434,2.4000000000000004
2021,1,18,15,30,21.200000000000003,284,2.4000000000000004
2021,1,18,16,30,17.8,112,2.4000000000000004
2021,1,18,17,30,16.2,0,2.5
2021,1,18,18,30,15.200000000000001,0,2.5
2021,1,18,19,30,14.5,0,2.8000000000000003
2021,1,18,20,30,14.100000000000001,0,3.2
2021,1,18,21,30,13.9,0,3.5
2021,1,18,22,30,13.700000000000001,0,4
2021,1,18,23,30,13.5,0,4.6000000000000005
2021,1,19,0,30,13.4,0,5.5
2021,1,19,1,30,13.4,0,6.300000000000001
2021,1,19,2,30,13.200000000000001,0,6.7
2021,1,19,3,30,12.9,0,7
2021,1,19,4,30,12.4,0,7.300000000000001
2021,1,19,5,30,11.8,0,7.300000000000001
2021,1,19,6,30,11.200000000000001,0,7.1000000000000005
2021,1,19,7,30,11.3,21,6.5
2021,1,19,8,30,12.600000000000001,185,5.9
2021,1,19,9,30,14.600000000000001,356,5.4
2021,1,19,10,30,16.3,488,4.5
2021,1,19,11,30,17.3,570,3.3000000000000003
2021,1,19,12,30,17.900000000000002,585,2.6
2021,1,19,13,30,18.2,538,2.3000000000000003
2021,1,19,14,30,18.1,434,2.3000000000000003
2021,1,19,15,30,18,284,2.3000000000000003
2021,1,19,16,30,15.5,111,2.4000000000000004
2021,1,19,17,30,14.5,0,2.8000000000000003
2021,1,19,18,30,14,0,2.9000000000000004
2021,1,19,19,30,13.3,0,2.9000000000000004
2021,1,19,20,30,12.700000000000001,0,3
2021,1,19,21,30,12.3,0,3.1
2021,1,19,22,30,12,0,3
2021,1,19,23,30,11.9,0,2.8000000000000003
2021,1,20,0,30,11.9,0,2.5
2021,1,20,1,30,11.9,0,2.4000000000000004
2021,1,20,2,30,11.9,0,2.2
2021,1,20,3,30,11.9,0,2.1
2021,1,20,4,30,11.8,0,2.1
2021,1,20,5,30,11.700000000000001,0,2.1
2021,1,20,6,30,11.8,0,2.1
2021,1,20,7,30,13,23,2
2021,1,20,8,30,14.8,179,1.8
2021,1,20,9,30,16.5,348,1.4000000000000001
2021,1,20,10,30,18.5,484,1.2000000000000002
2021,1,20,11,30,19.8,565,1.2000000000000002
2021,1,20,12,30,20.3,585,1.2000000000000002
2021,1,20,13,30,20.3,542,1.4000000000000001
2021,1,20,14,30,19.8,440,1.5
2021,1,20,15,30,19.400000000000002,290,1.5
2021,1,20,16,30,15.8,115,1.6
2021,1,20,17,30,14.5,0,1.7000000000000002
2021,1,20,18,30,13.9,0,1.7000000000000002
2021,1,20,19,30,13.600000000000001,0,1.6
2021,1,20,20,30,13.4,0,1.6
2021,1,20,21,30,13.3,0,1.4000000000000001
2021,1,20,22,30,13.3,0,1.3
2021,1,20,23,30,13.3,0,1.2000000000000002
2021,1,21,0,30,13.3,0,1.1
2021,1,21,1,30,13.200000000000001,0,0.9
2021,1,21,2,30,13.3,0,0.8
2021,1,21,3,30,13.3,0,0.7000000000000001
2021,1,21,4,30,13.100000000000001,0,0.7000000000000001
2021,1,21,5,30,12.700000000000001,0,0.8
2021,1,21,6,30,12.5,0,0.9
2021,1,21,7,30,12.700000000000001,23,0.8
2021,1,21,8,30,13.700000000000001,179,0.7000000000000001
2021,1,21,9,30,15,350,0.8
2021,1,21,10,30,16.3,486,1
2021,1,21,11,30,17.1,568,1.1
2021,1,21,12,30,17.3,588,1.4000000000000001
2021,1,21,13,30,17.1,540,1.7000000000000002
2021,1,21,14,30,16.400000000000002,443,1.9000000000000001
2021,1,21,15,30,15.9,284,2
2021,1,21,16,30,12.9,89,1.9000000000000001
2021,1,21,17,30,11.8,0,1.7000000000000002
2021,1,21,18,30,11.600000000000001,0,1.5
2021,1,21,19,30,11.5,0,1.5
2021,1,21,20,30,11.3,0,1.7000000000000002
2021,1,21,21,30,11.100000000000001,0,1.9000000000000001
2021,1,21,22,30,11.100000000000001,0,2.1
2021,1,21,23,30,11.100000000000001,0,2.2
2021,1,22,0,30,11.200000000000001,0,2.4000000000000004
2021,1,22,1,30,11.4,0,2.5
2021,1,22,2,30,11.700000000000001,0,2.6
2021,1,22,3,30,11.9,0,2.6
2021,1,22,4,30,12.100000000000001,0,2.7
2021,1,22,5,30,12.4,0,3.4000000000000004
2021,1,22,6,30,12,0,4
2021,1,22,7,30,11.700000000000001,10,4
2021,1,22,8,30,12.200000000000001,163,3.6
2021,1,22,9,30,12.8,147,3.3000000000000003
2021,1,22,10,30,13.100000000000001,360,3.6
2021,1,22,11,30,13.100000000000001,137,4.2
2021,1,22,12,30,12.8,377,4.6000000000000005
2021,1,22,13,30,12.600000000000001,137,4.800000000000001
2021,1,22,14,30,12.4,182,4.800000000000001
2021,1,22,15,30,12.200000000000001,235,4.7
2021,1,22,16,30,11.5,111,3.8000000000000003
2021,1,22,17,30,10.9,1,3.6
2021,1,22,18,30,10.5,0,3.4000000000000004
2021,1,22,19,30,10.3,0,3.2
2021,1,22,20,30,10.100000000000001,0,3.1
2021,1,22,21,30,10,0,3
2021,1,22,22,30,10.100000000000001,0,2.9000000000000004
2021,1,22,23,30,10.200000000000001,0,2.8000000000000003
2021,1,23,0,30,10.3,0,2.8000000000000003
