Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,179967,-,-,-,34.41,-119.7,-8,55,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,Temperature,Wind Speed
2020,1,3,0,30,0,14.200000000000001,2
2020,1,3,1,30,0,14.3,1.8
2020,1,3,2,30,0,14.3,1.7000000000000002
2020,1,3,3,30,0,14.100000000000001,1.6
2020,1,3,4,30,0,13.700000000000001,1.7000000000000002
2020,1,3,5,30,0,13.5,1.9000000000000001
2020,1,3,6,30,0,13.700000000000001,2
2020,1,3,7,30,28,15.3,2.1
2020,1,3,8,30,216,17.400000000000002,2.1
2020,1,3,9,30,380,18.900000000000002,2.1
2020,1,3,10,30,501,20.1,2.1
2020,1,3,11,30,566,20.8,2.1
2020,1,3,12,30,569,20.8,1.9000000000000001
2020,1,3,13,30,509,20.5,1.6
2020,1,3,14,30,392,19.900000000000002,1.3
2020,1,3,15,30,233,19.400000000000002,1.1
2020,1,3,16,30,63,17.1,0.8
2020,1,3,17,30,0,16.5,0.7000000000000001
2020,1,3,18,30,0,16.3,0.6000000000000001
2020,1,3,19,30,0,16.1,0.6000000000000001
2020,1,3,20,30,0,15.9,0.6000000000000001
2020,1,3,21,30,0,15.700000000000001,0.6000000000000001
2020,1,3,22,30,0,15.600000000000001,0.6000000000000001
2020,1,3,23,30,0,15.5,0.5
2020,1,4,0,30,0,15.3,0.4
2020,1,4,1,30,0,15.200000000000001,0.5
2020,1,4,2,30,0,15.100000000000001,0.8
2020,1,4,3,30,0,14.8,1.3
2020,1,4,4,30,0,14.5,1.6
2020,1,4,5,30,0,14.3,1.8
2020,1,4,6,30,0,14.100000000000001,1.8
2020,1,4,7,30,29,14.8,1.7000000000000002
2020,1,4,8,30,203,16.2,1.5
2020,1,4,9,30,301,17.900000000000002,1.4000000000000001
2020,1,4,10,30,440,19.3,1.4000000000000001
2020,1,4,11,30,490,20,1.4000000000000001
2020,1,4,12,30,571,20,1.5
2020,1,4,13,30,499,19.900000000000002,1.6
2020,1,4,14,30,384,19.3,1.7000000000000002
2020,1,4,15,30,233,18.8,1.8
2020,1,4,16,30,63,16.2,2.4000000000000004
2020,1,4,17,30,0,14.9,2.7
2020,1,4,18,30,0,14.3,2.7
2020,1,4,19,30,0,14.100000000000001,2.6
2020,1,4,20,30,0,13.9,2.5
2020,1,4,21,30,0,13.5,2.5
2020,1,4,22,30,0,13.100000000000001,2.7
2020,1,4,23,30,0,13,2.9000000000000004
2020,1,5,0,30,0,13,3.3000000000000003
2020,1,5,1,30,0,13,3.6
2020,1,5,2,30,0,12.9,3.8000000000000003
2020,1,5,3,30,0,12.9,3.8000000000000003
2020,1,5,4,30,0,12.8,3.8000000000000003
2020,1,5,5,30,0,12.700000000000001,3.8000000000000003
2020,1,5,6,30,0,12.8,3.9000000000000004
2020,1,5,7,30,30,13.5,4.2
2020,1,5,8,30,212,14.700000000000001,4.6000000000000005
2020,1,5,9,30,382,15.9,4.800000000000001
2020,1,5,10,30,505,16.7,5
2020,1,5,11,30,574,17.3,5.1000000000000005
2020,1,5,12,30,579,17.8,5.1000000000000005
2020,1,5,13,30,500,17.900000000000002,5.1000000000000005
2020,1,5,14,30,342,17.6,5.1000000000000005
2020,1,5,15,30,205,17.3,5.2
2020,1,5,16,30,49,15.8,5.4
2020,1,5,17,30,0,15.200000000000001,5.4
2020,1,5,18,30,0,14.700000000000001,5.5
2020,1,5,19,30,0,14.3,5.4
2020,1,5,20,30,0,13.8,5.2
2020,1,5,21,30,0,13.3,4.9
2020,1,5,22,30,0,12.8,4.9
2020,1,5,23,30,0,12.5,4.9
2020,1,6,0,30,0,12.200000000000001,4.9
2020,1,6,1,30,0,12,4.800000000000001
2020,1,6,2,30,0,12,4.6000000000000005
2020,1,6,3,30,0,12.200000000000001,4.5
2020,1,6,4,30,0,12.3,4.5
2020,1,6,5,30,0,12.4,4.5
2020,1,6,6,30,0,12.5,4.5
2020,1,6,7,30,50,13.4,4.5
2020,1,6,8,30,224,15.4,4
2020,1,6,9,30,392,17.7,3
2020,1,6,10,30,518,19.6,1.9000000000000001
2020,1,6,11,30,583,21,1
2020,1,6,12,30,588,21.8,0.6000000000000001
2020,1,6,13,30,525,21.900000000000002,0.8
2020,1,6,14,30,408,21.3,1
2020,1,6,15,30,246,20.900000000000002,1.1
2020,1,6,16,30,70,17.400000000000002,1.6
2020,1,6,17,30,0,15.8,1.8
2020,1,6,18,30,0,15.100000000000001,1.8
2020,1,6,19,30,0,14.700000000000001,1.9000000000000001
2020,1,6,20,30,0,14.4,2
2020,1,6,21,30,0,14.200000000000001,2
2020,1,6,22,30,0,13.9,2
2020,1,6,23,30,0,13.8,1.9000000000000001
2020,1,7,0,30,0,13.600000000000001,1.9000000000000001
2020,1,7,1,30,0,13.600000000000001,1.9000000000000001
2020,1,7,2,30,0,13.600000000000001,1.9000000000000001
2020,1,7,3,30,0,13.600000000000001,1.9000000000000001
2020,1,7,4,30,0,13.700000000000001,1.9000000000000001
2020,1,7,5,30,0,13.9,1.8
2020,1,7,6,30,0,14.3,1.5
2020,1,7,7,30,38,15.3,1.3
2020,1,7,8,30,214,17,1.1
2020,1,7,9,30,379,18.5,0.9
2020,1,7,10,30,503,19.6,0.6000000000000001
2020,1,7,11,30,571,20.5,0.5
2020,1,7,12,30,386,21,1
2020,1,7,13,30,445,20.700000000000003,1.7000000000000002
2020,1,7,14,30,221,19.6,2.2
2020,1,7,15,30,173,18.8,2.4000000000000004
2020,1,7,16,30,64,16.6,2.8000000000000003
2020,1,7,17,30,0,16,3
2020,1,7,18,30,0,15.5,3
2020,1,7,19,30,0,15,3
2020,1,7,20,30,0,14.4,3.1
2020,1,7,21,30,0,13.8,3.3000000000000003
2020,1,7,22,30,0,12.9,3.6
2020,1,7,23,30,0,12.100000000000001,3.8000000000000003
2020,1,8,0,30,0,12,3.9000000000000004
2020,1,8,1,30,0,11.8,3.9000000000000004
2020,1,8,2,30,0,11.200000000000001,3.9000000000000004
2020,1,8,3,30,0,10.600000000000001,3.9000000000000004
2020,1,8,4,30,0,10.200000000000001,3.9000000000000004
2020,1,8,5,30,0,10,3.7
2020,1,8,6,30,0,10.200000000000001,3.7
2020,1,8,7,30,31,11.100000000000001,3.9000000000000004
2020,1,8,8,30,211,12.5,4.1000000000000005
2020,1,8,9,30,378,13.9,4.1000000000000005
2020,1,8,10,30,505,15,4
2020,1,8,11,30,575,15.9,3.9000000000000004
2020,1,8,12,30,513,16.5,3.8000000000000003
2020,1,8,13,30,467,16.7,3.9000000000000004
2020,1,8,14,30,373,16.3,3.9000000000000004
2020,1,8,15,30,241,16,4
2020,1,8,16,30,69,13.600000000000001,3.7
2020,1,8,17,30,0,12.700000000000001,3.6
2020,1,8,18,30,0,12.4,3.4000000000000004
2020,1,8,19,30,0,12,3.3000000000000003
2020,1,8,20,30,0,11.700000000000001,3.1
2020,1,8,21,30,0,11.600000000000001,3
2020,1,8,22,30,0,11.3,2.8000000000000003
2020,1,8,23,30,0,11.100000000000001,2.8000000000000003
2020,1,9,0,30,0,11,2.9000000000000004
2020,1,9,1,30,0,10.8,3.1
2020,1,9,2,30,0,10.600000000000001,3.4000000000000004
2020,1,9,3,30,0,10.5,3.4000000000000004
2020,1,9,4,30,0,10.3,3.2
2020,1,9,5,30,0,10.200000000000001,3.1
2020,1,9,6,30,0,10.3,3
2020,1,9,7,30,42,11.5,2.9000000000000004
2020,1,9,8,30,206,12.8,3.2
2020,1,9,9,30,365,13.5,3.6
2020,1,9,10,30,402,13.600000000000001,4.1000000000000005
2020,1,9,11,30,234,13.700000000000001,4.800000000000001
2020,1,9,12,30,546,13.9,5.4
2020,1,9,13,30,223,14.3,5.7
2020,1,9,14,30,247,14.600000000000001,5.6000000000000005
2020,1,9,15,30,236,14.700000000000001,5.300000000000001
2020,1,9,16,30,71,13.600000000000001,4.2
2020,1,9,17,30,0,12.8,4.2
2020,1,9,18,30,0,12.200000000000001,4.2
2020,1,9,19,30,0,11.600000000000001,3.9000000000000004
2020,1,9,20,30,0,11.200000000000001,3.6
2020,1,9,21,30,0,10.9,3.4000000000000004
2020,1,9,22,30,0,10.700000000000001,3.4000000000000004
2020,1,9,23,30,0,10.600000000000001,3.3000000000000003
2020,1,10,0,30,0,10.5,3.4000000000000004
2020,1,10,1,30,0,10.4,3.4000000000000004
2020,1,10,2,30,0,10.3,3.4000000000000004
2020,1,10,3,30,0,10.100000000000001,3.4000000000000004
2020,1,10,4,30,0,10,3.4000000000000004
2020,1,10,5,30,0,9.8,3.3000000000000003
2020,1,10,6,30,0,9.8,3.1
2020,1,10,7,30,28,10.8,3.1
2020,1,10,8,30,208,12.700000000000001,3
2020,1,10,9,30,376,14.8,2.7
2020,1,10,10,30,503,16.7,2.4000000000000004
2020,1,10,11,30,571,17.8,2.1
2020,1,10,12,30,575,18.3,1.8
2020,1,10,13,30,517,18.400000000000002,1.6
2020,1,10,14,30,402,18.2,1.4000000000000001
2020,1,10,15,30,244,18,1.4000000000000001
2020,1,10,16,30,74,15.5,1.9000000000000001
2020,1,10,17,30,0,14.200000000000001,2.3000000000000003
2020,1,10,18,30,0,13.3,2.4000000000000004
2020,1,10,19,30,0,12.700000000000001,2.3000000000000003
2020,1,10,20,30,0,12.4,2.2
2020,1,10,21,30,0,12.3,2.2
2020,1,10,22,30,0,12.200000000000001,2.3000000000000003
2020,1,10,23,30,0,11.9,2.4000000000000004
2020,1,11,0,30,0,11.700000000000001,2.4000000000000004
2020,1,11,1,30,0,11.600000000000001,2.3000000000000003
2020,1,11,2,30,0,11.5,2.3000000000000003
2020,1,11,3,30,0,11.4,2.4000000000000004
2020,1,11,4,30,0,10.9,2.7
2020,1,11,5,30,0,10.5,2.8000000000000003
2020,1,11,6,30,0,10.5,2.7
2020,1,11,7,30,42,11.600000000000001,2.8000000000000003
2020,1,11,8,30,215,13.600000000000001,3.2
2020,1,11,9,30,381,15.200000000000001,3.7
2020,1,11,10,30,508,16.5,4.2
2020,1,11,11,30,580,17.2,4.7
2020,1,11,12,30,587,17.400000000000002,5
2020,1,11,13,30,529,17.3,5.1000000000000005
2020,1,11,14,30,414,16.8,5
2020,1,11,15,30,254,16.400000000000002,4.800000000000001
2020,1,11,16,30,79,14,3.8000000000000003
2020,1,11,17,30,0,12.700000000000001,3.5
2020,1,11,18,30,0,12.100000000000001,3.4000000000000004
2020,1,11,19,30,0,11.600000000000001,3.1
2020,1,11,20,30,0,11.3,2.9000000000000004
2020,1,11,21,30,0,11.100000000000001,2.9000000000000004
2020,1,11,22,30,0,10.8,2.9000000000000004
2020,1,11,23,30,0,10.600000000000001,2.8000000000000003
2020,1,12,0,30,0,10.5,2.9000000000000004
2020,1,12,1,30,0,10.5,3
2020,1,12,2,30,0,10.4,3.1
2020,1,12,3,30,0,10.100000000000001,3.2
2020,1,12,4,30,0,10.100000000000001,3.4000000000000004
2020,1,12,5,30,0,10,3.3000000000000003
2020,1,12,6,30,0,10.200000000000001,3.2
2020,1,12,7,30,46,11.200000000000001,3.2
2020,1,12,8,30,213,12.9,3.3000000000000003
2020,1,12,9,30,378,14.600000000000001,3.4000000000000004
2020,1,12,10,30,505,15.9,3.7
2020,1,12,11,30,577,16.6,3.9000000000000004
2020,1,12,12,30,587,17,3.9000000000000004
2020,1,12,13,30,531,17,3.8000000000000003
2020,1,12,14,30,418,16.7,3.9000000000000004
2020,1,12,15,30,259,16.400000000000002,4
2020,1,12,16,30,83,13.5,3.7
2020,1,12,17,30,0,12.200000000000001,3.6
2020,1,12,18,30,0,11.700000000000001,3.4000000000000004
2020,1,12,19,30,0,11.200000000000001,3.1
2020,1,12,20,30,0,10.700000000000001,3
2020,1,12,21,30,0,10.4,3
2020,1,12,22,30,0,10.200000000000001,3.1
2020,1,12,23,30,0,10,3.2
2020,1,13,0,30,0,9.9,3.3000000000000003
2020,1,13,1,30,0,9.8,3.3000000000000003
2020,1,13,2,30,0,9.9,3.3000000000000003
2020,1,13,3,30,0,10,3.4000000000000004
2020,1,13,4,30,0,10,3.3000000000000003
2020,1,13,5,30,0,9.9,3.3000000000000003
2020,1,13,6,30,0,10,3.1
2020,1,13,7,30,46,10.9,3.1
2020,1,13,8,30,213,12.5,3
2020,1,13,9,30,380,14.100000000000001,2.7
2020,1,13,10,30,506,15.5,2.6
2020,1,13,11,30,576,16.5,2.8000000000000003
2020,1,13,12,30,583,17,3.1
2020,1,13,13,30,528,17.2,3.2
2020,1,13,14,30,415,17,3.2
2020,1,13,15,30,257,16.8,3.1
2020,1,13,16,30,84,13.9,2.8000000000000003
2020,1,13,17,30,0,12.600000000000001,2.6
2020,1,13,18,30,0,11.9,2.4000000000000004
2020,1,13,19,30,0,11.4,2.2
2020,1,13,20,30,0,10.9,2.1
2020,1,13,21,30,0,10.5,2.1
2020,1,13,22,30,0,10.200000000000001,2.1
2020,1,13,23,30,0,10,2.2
2020,1,14,0,30,0,10.100000000000001,2.2
2020,1,14,1,30,0,10.3,2.1
2020,1,14,2,30,0,10.8,2
2020,1,14,3,30,0,10.9,2.2
2020,1,14,4,30,0,10.5,2.6
2020,1,14,5,30,0,10,3
2020,1,14,6,30,0,10.100000000000001,3.2
2020,1,14,7,30,48,11.9,3.5
2020,1,14,8,30,222,14.100000000000001,3.7
2020,1,14,9,30,391,15.8,3.7
2020,1,14,10,30,519,17,3.5
2020,1,14,11,30,591,17.900000000000002,3.3000000000000003
2020,1,14,12,30,596,18.2,3.3000000000000003
2020,1,14,13,30,539,18.1,3.5
2020,1,14,14,30,423,17.6,3.6
2020,1,14,15,30,262,17.2,3.6
2020,1,14,16,30,86,14.100000000000001,3.4000000000000004
2020,1,14,17,30,0,13,3.4000000000000004
2020,1,14,18,30,0,12.5,3.4000000000000004
2020,1,14,19,30,0,11.9,3.3000000000000003
2020,1,14,20,30,0,11.4,3.2
2020,1,14,21,30,0,11,3.1
2020,1,14,22,30,0,10.600000000000001,3
2020,1,14,23,30,0,10.4,2.9000000000000004
2020,1,15,0,30,0,9.9,2.9000000000000004
2020,1,15,1,30,0,9.5,2.9000000000000004
2020,1,15,2,30,0,9.3,2.9000000000000004
2020,1,15,3,30,0,9.200000000000001,2.9000000000000004
2020,1,15,4,30,0,9.200000000000001,2.9000000000000004
2020,1,15,5,30,0,9.1,2.8000000000000003
2020,1,15,6,30,0,9.4,2.6
2020,1,15,7,30,48,10.8,2.4000000000000004
2020,1,15,8,30,220,12.9,1.9000000000000001
2020,1,15,9,30,388,15,1.5
2020,1,15,10,30,514,16.400000000000002,1.5
2020,1,15,11,30,585,16.900000000000002,1.7000000000000002
2020,1,15,12,30,593,16.900000000000002,1.9000000000000001
2020,1,15,13,30,539,16.7,1.9000000000000001
2020,1,15,14,30,426,16.2,1.8
2020,1,15,15,30,267,15.9,1.7000000000000002
2020,1,15,16,30,90,13.4,1.6
2020,1,15,17,30,0,12.8,1.7000000000000002
2020,1,15,18,30,0,12.8,1.5
2020,1,15,19,30,0,12.700000000000001,1.2000000000000002
2020,1,15,20,30,0,12.4,1
2020,1,15,21,30,0,12,1
2020,1,15,22,30,0,11.4,1.4000000000000001
2020,1,15,23,30,0,10.8,1.6
2020,1,16,0,30,0,10.600000000000001,1.5
2020,1,16,1,30,0,10.8,1.3
2020,1,16,2,30,0,11,1.2000000000000002
2020,1,16,3,30,0,11,1.2000000000000002
2020,1,16,4,30,0,10.8,1.2000000000000002
2020,1,16,5,30,0,10.5,1.3
2020,1,16,6,30,0,10.700000000000001,1.5
2020,1,16,7,30,46,11.5,1.9000000000000001
2020,1,16,8,30,136,12.600000000000001,2.4000000000000004
2020,1,16,9,30,164,13.600000000000001,2.8000000000000003
2020,1,16,10,30,239,14.3,3.2
2020,1,16,11,30,156,14.600000000000001,3.5
2020,1,16,12,30,92,14.600000000000001,3.7
2020,1,16,13,30,161,14.200000000000001,4
2020,1,16,14,30,68,13.600000000000001,4.2
2020,1,16,15,30,96,13.3,4.3
2020,1,16,16,30,19,12.9,4.2
2020,1,16,17,30,0,13,3.6
2020,1,16,18,30,0,13,3
2020,1,16,19,30,0,13,2.8000000000000003
2020,1,16,20,30,0,12.600000000000001,2.7
2020,1,16,21,30,0,12,2.5
2020,1,16,22,30,0,11.3,2.3000000000000003
2020,1,16,23,30,0,10.9,2.2
2020,1,17,0,30,0,10.600000000000001,2.1
2020,1,17,1,30,0,10.4,2.3000000000000003
2020,1,17,2,30,0,10.100000000000001,2.6
2020,1,17,3,30,0,10,2.7
2020,1,17,4,30,0,9.9,2.6
2020,1,17,5,30,0,9.9,2.4000000000000004
2020,1,17,6,30,0,10,2.3000000000000003
2020,1,17,7,30,31,10.700000000000001,2.4000000000000004
2020,1,17,8,30,206,11.9,2.5
2020,1,17,9,30,400,13.3,2.3000000000000003
2020,1,17,10,30,528,14.8,1.9000000000000001
2020,1,17,11,30,601,15.9,1.5
2020,1,17,12,30,609,16.6,1.1
2020,1,17,13,30,549,16.900000000000002,0.8
2020,1,17,14,30,437,16.6,0.8
2020,1,17,15,30,276,16.400000000000002,0.9
2020,1,17,16,30,97,14.4,1.5
2020,1,17,17,30,0,13.100000000000001,1.9000000000000001
2020,1,17,18,30,0,12.200000000000001,2.1
2020,1,17,19,30,0,11.600000000000001,2.1
2020,1,17,20,30,0,11.100000000000001,2.2
2020,1,17,21,30,0,10.700000000000001,2.2
2020,1,17,22,30,0,10.5,2.3000000000000003
2020,1,17,23,30,0,10.4,2.4000000000000004
2020,1,18,0,30,0,10.4,2.3000000000000003
2020,1,18,1,30,0,10.600000000000001,2.1
2020,1,18,2,30,0,10.700000000000001,1.9000000000000001
2020,1,18,3,30,0,10.8,1.7000000000000002
2020,1,18,4,30,0,10.700000000000001,1.7000000000000002
2020,1,18,5,30,0,10.600000000000001,1.8
2020,1,18,6,30,0,10.8,1.9000000000000001
2020,1,18,7,30,30,12.5,2
2020,1,18,8,30,228,14.700000000000001,1.9000000000000001
2020,1,18,9,30,316,16.2,1.7000000000000002
2020,1,18,10,30,529,17.400000000000002,1.1
2020,1,18,11,30,595,18.6,0.7000000000000001
2020,1,18,12,30,610,19.400000000000002,0.7000000000000001
2020,1,18,13,30,456,19.5,1
2020,1,18,14,30,379,19,1.3
2020,1,18,15,30,253,18.6,1.5
2020,1,18,16,30,77,15.8,1.9000000000000001
2020,1,18,17,30,0,14.4,2
2020,1,18,18,30,0,13.700000000000001,1.9000000000000001
2020,1,18,19,30,0,13.4,1.8
2020,1,18,20,30,0,13.100000000000001,1.9000000000000001
2020,1,18,21,30,0,13,2
2020,1,18,22,30,0,13,2.3000000000000003
2020,1,18,23,30,0,13.200000000000001,2.6
2020,1,19,0,30,0,13.9,3
2020,1,19,1,30,0,14.5,3
2020,1,19,2,30,0,14.3,2.6
2020,1,19,3,30,0,14,2.2
2020,1,19,4,30,0,13.8,2.1
2020,1,19,5,30,0,13.8,2.2
2020,1,19,6,30,0,14.100000000000001,2.3000000000000003
2020,1,19,7,30,30,15.4,2.3000000000000003
2020,1,19,8,30,160,17.3,2.5
2020,1,19,9,30,274,18.7,2.5
2020,1,19,10,30,362,19.8,2.3000000000000003
2020,1,19,11,30,297,20.6,2.2
2020,1,19,12,30,343,20.5,1.9000000000000001
2020,1,19,13,30,288,19.700000000000003,1.4000000000000001
2020,1,19,14,30,139,18.7,1.1
2020,1,19,15,30,49,18.1,1
2020,1,19,16,30,56,17,0.9
2020,1,19,17,30,0,16.3,0.8
2020,1,19,18,30,0,15.700000000000001,0.9
2020,1,19,19,30,0,15.5,0.9
2020,1,19,20,30,0,15.3,1
2020,1,19,21,30,0,15.100000000000001,1
2020,1,19,22,30,0,15,0.9
2020,1,19,23,30,0,14.8,1.1
2020,1,20,0,30,0,14.5,1.4000000000000001
2020,1,20,1,30,0,14.3,1.5
2020,1,20,2,30,0,14.3,1.2000000000000002
2020,1,20,3,30,0,14.100000000000001,1.2000000000000002
2020,1,20,4,30,0,13.8,1.3
2020,1,20,5,30,0,13.700000000000001,1.5
2020,1,20,6,30,0,13.600000000000001,1.6
2020,1,20,7,30,17,14.200000000000001,1.5
2020,1,20,8,30,52,15.3,1.6
2020,1,20,9,30,85,16.5,1.9000000000000001
2020,1,20,10,30,219,17.3,2.1
2020,1,20,11,30,327,17.3,2.1
2020,1,20,12,30,288,17,1.9000000000000001
2020,1,20,13,30,226,16.6,1.6
2020,1,20,14,30,126,16.3,1.6
2020,1,20,15,30,50,16.2,1.6
2020,1,20,16,30,30,14.600000000000001,1.6
2020,1,20,17,30,0,13.9,1.6
2020,1,20,18,30,0,13.8,1.4000000000000001
2020,1,20,19,30,0,13.5,1.2000000000000002
2020,1,20,20,30,0,13.3,1
2020,1,20,21,30,0,13.200000000000001,0.8
2020,1,20,22,30,0,13.100000000000001,0.7000000000000001
2020,1,20,23,30,0,12.9,0.7000000000000001
2020,1,21,0,30,0,12.600000000000001,0.9
2020,1,21,1,30,0,12.600000000000001,1
2020,1,21,2,30,0,12.700000000000001,1
2020,1,21,3,30,0,12.600000000000001,1.3
2020,1,21,4,30,0,12.5,1.6
2020,1,21,5,30,0,12.4,1.6
2020,1,21,6,30,0,12.700000000000001,1.5
2020,1,21,7,30,25,13.5,1.3
2020,1,21,8,30,105,15,1.3
2020,1,21,9,30,373,16.2,1.5
2020,1,21,10,30,513,16.7,1.8
2020,1,21,11,30,587,17.2,2.2
2020,1,21,12,30,392,17.5,2.5
2020,1,21,13,30,435,17.400000000000002,2.8000000000000003
2020,1,21,14,30,301,17,3
2020,1,21,15,30,178,16.7,3.1
2020,1,21,16,30,103,14.5,2.5
2020,1,21,17,30,0,13.600000000000001,2.4000000000000004
2020,1,21,18,30,0,13.4,2.4000000000000004
2020,1,21,19,30,0,13,2.3000000000000003
2020,1,21,20,30,0,12.8,2.2
2020,1,21,21,30,0,12.700000000000001,2.1
2020,1,21,22,30,0,12.600000000000001,2.1
2020,1,21,23,30,0,12.5,2.2
2020,1,22,0,30,0,12.3,2.3000000000000003
2020,1,22,1,30,0,12.200000000000001,2.4000000000000004
2020,1,22,2,30,0,12.200000000000001,2.3000000000000003
2020,1,22,3,30,0,12.4,2.3000000000000003
2020,1,22,4,30,0,12.3,2.4000000000000004
2020,1,22,5,30,0,12.100000000000001,2.4000000000000004
2020,1,22,6,30,0,12.4,2.4000000000000004
2020,1,22,7,30,43,13.8,2.4000000000000004
2020,1,22,8,30,219,15.600000000000001,2.5
2020,1,22,9,30,384,17.3,2.4000000000000004
2020,1,22,10,30,510,18.5,2.3000000000000003
2020,1,22,11,30,583,19.400000000000002,2.3000000000000003
2020,1,22,12,30,594,19.8,2.6
2020,1,22,13,30,544,19.900000000000002,2.8000000000000003
2020,1,22,14,30,437,19.6,2.8000000000000003
2020,1,22,15,30,283,19.400000000000002,2.7
2020,1,22,16,30,109,16.8,2.2
2020,1,22,17,30,0,15.600000000000001,2.2
2020,1,22,18,30,0,15,2.4000000000000004
2020,1,22,19,30,0,14.5,2.4000000000000004
2020,1,22,20,30,0,14.100000000000001,2.5
2020,1,22,21,30,0,13.9,2.5
2020,1,22,22,30,0,13.8,2.6
2020,1,22,23,30,0,13.600000000000001,2.6
2020,1,23,0,30,0,13.5,2.5
2020,1,23,1,30,0,13.3,2.3000000000000003
