Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145012,-,-,-,36.61,-121.9,-8,1,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,GHI,Wind Speed
2018,1,2,16,30,15.600000000000001,33,0.6000000000000001
2018,1,2,17,30,14.9,0,0.7000000000000001
2018,1,2,18,30,14.5,0,0.8
2018,1,2,19,30,14.5,0,0.6000000000000001
2018,1,2,20,30,14.600000000000001,0,0.4
2018,1,2,21,30,14.5,0,0.7000000000000001
2018,1,2,22,30,14.3,0,1.1
2018,1,2,23,30,14,0,1.3
2018,1,3,0,30,13.9,0,1.5
2018,1,3,1,30,13.8,0,1.6
2018,1,3,2,30,13.8,0,1.6
2018,1,3,3,30,13.9,0,1.7000000000000002
2018,1,3,4,30,13.9,0,1.7000000000000002
2018,1,3,5,30,14.100000000000001,0,1.8
2018,1,3,6,30,14.4,0,1.8
2018,1,3,7,30,14.8,6,1.7000000000000002
2018,1,3,8,30,15.4,39,1.6
2018,1,3,9,30,16,8,1.4000000000000001
2018,1,3,10,30,16.400000000000002,8,1.4000000000000001
2018,1,3,11,30,16.5,12,1.4000000000000001
2018,1,3,12,30,16.5,27,2
2018,1,3,13,30,16.7,11,2.7
2018,1,3,14,30,16.8,108,2.6
2018,1,3,15,30,16.8,60,2.2
2018,1,3,16,30,15.700000000000001,20,3.3000000000000003
2018,1,3,17,30,15.4,0,4
2018,1,3,18,30,15.100000000000001,0,3.9000000000000004
2018,1,3,19,30,14.9,0,3.7
2018,1,3,20,30,15,0,3.8000000000000003
2018,1,3,21,30,15.100000000000001,0,3.7
2018,1,3,22,30,15.100000000000001,0,3.4000000000000004
2018,1,3,23,30,15.100000000000001,0,3.1
2018,1,4,0,30,15.100000000000001,0,2.7
2018,1,4,1,30,15,0,2.5
2018,1,4,2,30,14.9,0,2.5
2018,1,4,3,30,14.9,0,2.4000000000000004
2018,1,4,4,30,14.9,0,2.4000000000000004
2018,1,4,5,30,14.8,0,2.3000000000000003
2018,1,4,6,30,14.9,0,2.2
2018,1,4,7,30,15.5,11,2.2
2018,1,4,8,30,16.5,106,2.3000000000000003
2018,1,4,9,30,17.5,178,2.4000000000000004
2018,1,4,10,30,18.5,160,2.6
2018,1,4,11,30,19,452,2.8000000000000003
2018,1,4,12,30,19.1,501,2.9000000000000004
2018,1,4,13,30,18.900000000000002,447,2.8000000000000003
2018,1,4,14,30,18.5,334,2.6
2018,1,4,15,30,18.2,213,2.5
2018,1,4,16,30,16.400000000000002,62,1.8
2018,1,4,17,30,15.700000000000001,0,1.7000000000000002
2018,1,4,18,30,15.5,0,1.8
2018,1,4,19,30,15.4,0,1.8
2018,1,4,20,30,15.4,0,1.9000000000000001
2018,1,4,21,30,15.4,0,1.9000000000000001
2018,1,4,22,30,15.4,0,1.9000000000000001
2018,1,4,23,30,15.4,0,1.8
2018,1,5,0,30,15.4,0,1.8
2018,1,5,1,30,15.5,0,1.9000000000000001
2018,1,5,2,30,15.5,0,1.9000000000000001
2018,1,5,3,30,15.600000000000001,0,1.9000000000000001
2018,1,5,4,30,15.600000000000001,0,2
2018,1,5,5,30,15.600000000000001,0,2
2018,1,5,6,30,15.600000000000001,0,2
2018,1,5,7,30,16,5,1.9000000000000001
2018,1,5,8,30,16.7,36,1.7000000000000002
2018,1,5,9,30,17.3,60,1.7000000000000002
2018,1,5,10,30,17.6,150,1.6
2018,1,5,11,30,17.900000000000002,215,1.6
2018,1,5,12,30,18.1,203,1.6
2018,1,5,13,30,17.900000000000002,364,1.6
2018,1,5,14,30,17.3,235,1.5
2018,1,5,15,30,17,48,1.4000000000000001
2018,1,5,16,30,15.9,12,1
2018,1,5,17,30,15.4,0,1.1
2018,1,5,18,30,15.200000000000001,0,1.4000000000000001
2018,1,5,19,30,15,0,1.7000000000000002
2018,1,5,20,30,14.700000000000001,0,2.1
2018,1,5,21,30,14.5,0,2.5
2018,1,5,22,30,14.3,0,2.8000000000000003
2018,1,5,23,30,14,0,3
2018,1,6,0,30,13.8,0,3.2
2018,1,6,1,30,13.600000000000001,0,3.2
2018,1,6,2,30,13.4,0,3
2018,1,6,3,30,13.3,0,2.7
2018,1,6,4,30,13.100000000000001,0,2.4000000000000004
2018,1,6,5,30,13.100000000000001,0,2
2018,1,6,6,30,13.200000000000001,0,1.5
2018,1,6,7,30,13.5,7,1.3
2018,1,6,8,30,14,81,1.7000000000000002
2018,1,6,9,30,14.600000000000001,233,2.1
2018,1,6,10,30,15.5,312,2.1
2018,1,6,11,30,16.3,401,1.8
2018,1,6,12,30,16.7,368,2
2018,1,6,13,30,16.6,340,2.3000000000000003
2018,1,6,14,30,16.3,278,2.4000000000000004
2018,1,6,15,30,16.1,225,2.4000000000000004
2018,1,6,16,30,13.9,45,2.3000000000000003
2018,1,6,17,30,12.9,0,2.3000000000000003
2018,1,6,18,30,12.600000000000001,0,2.2
2018,1,6,19,30,12.600000000000001,0,2
2018,1,6,20,30,12.4,0,2
2018,1,6,21,30,12.200000000000001,0,2
2018,1,6,22,30,12.100000000000001,0,1.8
2018,1,6,23,30,12.100000000000001,0,1.6
2018,1,7,0,30,11.9,0,1.6
2018,1,7,1,30,11.600000000000001,0,1.5
2018,1,7,2,30,11.4,0,1.5
2018,1,7,3,30,11.3,0,1.5
2018,1,7,4,30,11.3,0,1.5
2018,1,7,5,30,11.3,0,1.5
2018,1,7,6,30,11.3,0,1.6
2018,1,7,7,30,12,9,1.7000000000000002
2018,1,7,8,30,13.3,78,1.8
2018,1,7,9,30,14.4,236,2
2018,1,7,10,30,15.200000000000001,370,2.1
2018,1,7,11,30,15.600000000000001,422,2.1
2018,1,7,12,30,15.8,477,2
2018,1,7,13,30,15.600000000000001,445,1.9000000000000001
2018,1,7,14,30,15,268,1.7000000000000002
2018,1,7,15,30,14.600000000000001,130,1.4000000000000001
2018,1,7,16,30,13.8,24,0.5
2018,1,7,17,30,13.600000000000001,0,0.6000000000000001
2018,1,7,18,30,13.5,0,0.9
2018,1,7,19,30,13.4,0,1.4000000000000001
2018,1,7,20,30,13.3,0,1.8
2018,1,7,21,30,13.4,0,2.1
2018,1,7,22,30,13.5,0,2.1
2018,1,7,23,30,13.5,0,2
2018,1,8,0,30,13.600000000000001,0,2.1
2018,1,8,1,30,13.600000000000001,0,2.3000000000000003
2018,1,8,2,30,13.700000000000001,0,2.3000000000000003
2018,1,8,3,30,13.8,0,2.3000000000000003
2018,1,8,4,30,14,0,2.4000000000000004
2018,1,8,5,30,14.100000000000001,0,2.6
2018,1,8,6,30,14.200000000000001,0,2.9000000000000004
2018,1,8,7,30,14.5,3,3.1
2018,1,8,8,30,15,28,3.4000000000000004
2018,1,8,9,30,15.5,11,3.8000000000000003
2018,1,8,10,30,15.8,16,3.8000000000000003
2018,1,8,11,30,16,42,3.5
2018,1,8,12,30,16.1,50,3.1
2018,1,8,13,30,16.1,53,2.7
2018,1,8,14,30,16,63,2.4000000000000004
2018,1,8,15,30,15.9,42,2.2
2018,1,8,16,30,15.700000000000001,13,2.4000000000000004
2018,1,8,17,30,15.8,0,3.1
2018,1,8,18,30,15.9,0,3.8000000000000003
2018,1,8,19,30,16,0,4.4
2018,1,8,20,30,16,0,4.7
2018,1,8,21,30,16.1,0,4.7
2018,1,8,22,30,16.2,0,4.4
2018,1,8,23,30,16.1,0,3.8000000000000003
2018,1,9,0,30,15.9,0,3.4000000000000004
2018,1,9,1,30,15.9,0,3.5
2018,1,9,2,30,16.1,0,3.5
2018,1,9,3,30,15.9,0,2.7
2018,1,9,4,30,15.600000000000001,0,2
2018,1,9,5,30,15.4,0,2
2018,1,9,6,30,15.200000000000001,0,1.7000000000000002
2018,1,9,7,30,15.3,4,1.4000000000000001
2018,1,9,8,30,15.700000000000001,26,1.3
2018,1,9,9,30,15.9,6,1.2000000000000002
2018,1,9,10,30,15.700000000000001,73,1
2018,1,9,11,30,15.600000000000001,88,0.8
2018,1,9,12,30,15.5,92,1.4000000000000001
2018,1,9,13,30,15.100000000000001,64,2.8000000000000003
2018,1,9,14,30,14.700000000000001,61,3.9000000000000004
2018,1,9,15,30,14.5,33,4.3
2018,1,9,16,30,14,22,4.800000000000001
2018,1,9,17,30,13.9,0,5.2
2018,1,9,18,30,13.8,0,5.5
2018,1,9,19,30,13.8,0,5.5
2018,1,9,20,30,13.700000000000001,0,5.300000000000001
2018,1,9,21,30,13.600000000000001,0,5.1000000000000005
2018,1,9,22,30,13.3,0,4.9
2018,1,9,23,30,12.9,0,4.6000000000000005
2018,1,10,0,30,12.600000000000001,0,4.5
2018,1,10,1,30,12.5,0,4.5
2018,1,10,2,30,12.4,0,4.4
2018,1,10,3,30,12.4,0,4.2
2018,1,10,4,30,12.3,0,3.8000000000000003
2018,1,10,5,30,12.100000000000001,0,3.5
2018,1,10,6,30,12,0,3.1
2018,1,10,7,30,12.700000000000001,7,2.8000000000000003
2018,1,10,8,30,13.5,30,2.5
2018,1,10,9,30,13.9,138,2.2
2018,1,10,10,30,14.100000000000001,212,1.8
2018,1,10,11,30,14.3,172,1.5
2018,1,10,12,30,14.5,211,1.4000000000000001
2018,1,10,13,30,14.600000000000001,251,1.4000000000000001
2018,1,10,14,30,14.600000000000001,271,1.2000000000000002
2018,1,10,15,30,14.600000000000001,153,1.1
2018,1,10,16,30,14.200000000000001,68,1
2018,1,10,17,30,14,0,1.2000000000000002
2018,1,10,18,30,13.9,0,1.4000000000000001
2018,1,10,19,30,13.700000000000001,0,1.7000000000000002
2018,1,10,20,30,13.5,0,2
2018,1,10,21,30,13.4,0,2.3000000000000003
2018,1,10,22,30,13.4,0,2.5
2018,1,10,23,30,13.3,0,2.5
2018,1,11,0,30,13.200000000000001,0,2.4000000000000004
2018,1,11,1,30,13.100000000000001,0,2.2
2018,1,11,2,30,13.100000000000001,0,1.9000000000000001
2018,1,11,3,30,13.100000000000001,0,1.8
2018,1,11,4,30,13.200000000000001,0,1.7000000000000002
2018,1,11,5,30,13.3,0,1.6
2018,1,11,6,30,13.4,0,1.4000000000000001
2018,1,11,7,30,13.8,16,1.2000000000000002
2018,1,11,8,30,14.4,121,1.1
2018,1,11,9,30,15.200000000000001,287,1.1
2018,1,11,10,30,16.1,430,0.9
2018,1,11,11,30,17.1,509,0.6000000000000001
2018,1,11,12,30,17.8,525,0.6000000000000001
2018,1,11,13,30,17.8,481,1.2000000000000002
2018,1,11,14,30,17.5,381,1.7000000000000002
2018,1,11,15,30,17.2,239,1.9000000000000001
2018,1,11,16,30,15.4,46,1.8
2018,1,11,17,30,14.5,0,2
2018,1,11,18,30,14.100000000000001,0,2.1
2018,1,11,19,30,13.700000000000001,0,2.3000000000000003
2018,1,11,20,30,13.200000000000001,0,2.5
2018,1,11,21,30,12.8,0,2.6
2018,1,11,22,30,12.5,0,2.7
2018,1,11,23,30,12.200000000000001,0,2.7
2018,1,12,0,30,12,0,2.8000000000000003
2018,1,12,1,30,11.8,0,2.8000000000000003
2018,1,12,2,30,11.700000000000001,0,2.8000000000000003
2018,1,12,3,30,11.4,0,2.7
2018,1,12,4,30,11.200000000000001,0,2.7
2018,1,12,5,30,11,0,2.7
2018,1,12,6,30,10.9,0,2.7
2018,1,12,7,30,11.600000000000001,17,2.8000000000000003
2018,1,12,8,30,12.8,163,2.9000000000000004
2018,1,12,9,30,14.200000000000001,324,2.9000000000000004
2018,1,12,10,30,15.8,421,2.7
2018,1,12,11,30,16.900000000000002,528,2.5
2018,1,12,12,30,17.5,545,2.3000000000000003
2018,1,12,13,30,17.8,494,2.2
2018,1,12,14,30,17.6,379,2.1
2018,1,12,15,30,17.400000000000002,205,2.1
2018,1,12,16,30,15.100000000000001,54,2
2018,1,12,17,30,13.9,0,2.4000000000000004
2018,1,12,18,30,13.3,0,2.7
2018,1,12,19,30,12.700000000000001,0,2.7
2018,1,12,20,30,12.200000000000001,0,2.5
2018,1,12,21,30,12,0,2.4000000000000004
2018,1,12,22,30,11.8,0,2.3000000000000003
2018,1,12,23,30,11.600000000000001,0,2.3000000000000003
2018,1,13,0,30,11.4,0,2.5
2018,1,13,1,30,11.200000000000001,0,2.9000000000000004
2018,1,13,2,30,11.100000000000001,0,3.4000000000000004
2018,1,13,3,30,11,0,3.7
2018,1,13,4,30,10.8,0,3.9000000000000004
2018,1,13,5,30,10.700000000000001,0,4.1000000000000005
2018,1,13,6,30,10.9,0,4.3
2018,1,13,7,30,11.600000000000001,11,4.2
2018,1,13,8,30,13.100000000000001,98,3.9000000000000004
2018,1,13,9,30,14.9,276,3.1
2018,1,13,10,30,17,394,2.1
2018,1,13,11,30,19.1,533,1.4000000000000001
2018,1,13,12,30,20.8,549,1.2000000000000002
2018,1,13,13,30,21.6,503,1
2018,1,13,14,30,21.6,401,0.8
2018,1,13,15,30,21.400000000000002,228,0.7000000000000001
2018,1,13,16,30,19.700000000000003,60,0.8
2018,1,13,17,30,18.8,0,1
2018,1,13,18,30,18.2,0,1
2018,1,13,19,30,17.400000000000002,0,1.2000000000000002
2018,1,13,20,30,16.5,0,1.4000000000000001
2018,1,13,21,30,15.8,0,1.6
2018,1,13,22,30,15.3,0,1.7000000000000002
2018,1,13,23,30,14.9,0,1.8
2018,1,14,0,30,14.5,0,1.8
2018,1,14,1,30,14.200000000000001,0,2
2018,1,14,2,30,14,0,2.1
2018,1,14,3,30,13.700000000000001,0,2.1
2018,1,14,4,30,13.600000000000001,0,2.1
2018,1,14,5,30,13.700000000000001,0,2.1
2018,1,14,6,30,14,0,2.3000000000000003
2018,1,14,7,30,14.8,11,2.3000000000000003
2018,1,14,8,30,16,89,2
2018,1,14,9,30,17.1,246,1.2000000000000002
2018,1,14,10,30,17.900000000000002,402,0.7000000000000001
2018,1,14,11,30,18.5,494,0.9
2018,1,14,12,30,18.6,318,1
2018,1,14,13,30,18.400000000000002,495,0.7000000000000001
2018,1,14,14,30,18.1,287,0.30000000000000004
2018,1,14,15,30,17.900000000000002,140,0.1
2018,1,14,16,30,16.3,44,1.1
2018,1,14,17,30,16.5,0,0.9
2018,1,14,18,30,16.2,0,0.8
2018,1,14,19,30,15.200000000000001,0,1.4000000000000001
2018,1,14,20,30,14.9,0,1.7000000000000002
2018,1,14,21,30,15,0,1.5
2018,1,14,22,30,15,0,1.4000000000000001
2018,1,14,23,30,14.8,0,1.5
2018,1,15,0,30,14.4,0,1.6
2018,1,15,1,30,14.100000000000001,0,1.6
2018,1,15,2,30,14,0,1.5
2018,1,15,3,30,13.9,0,1.3
2018,1,15,4,30,14.200000000000001,0,0.7000000000000001
2018,1,15,5,30,14.100000000000001,0,1
2018,1,15,6,30,13.8,0,1.8
2018,1,15,7,30,14.4,8,1.5
2018,1,15,8,30,15.5,37,0.9
2018,1,15,9,30,16.5,33,0.8
2018,1,15,10,30,17.6,266,1.1
2018,1,15,11,30,18.3,368,1.3
2018,1,15,12,30,18,388,1.3
2018,1,15,13,30,17.3,378,1.1
2018,1,15,14,30,16.7,252,0.9
2018,1,15,15,30,16.5,143,0.8
2018,1,15,16,30,15.200000000000001,46,1.1
2018,1,15,17,30,14.8,0,1
2018,1,15,18,30,14.9,0,0.7000000000000001
2018,1,15,19,30,14.9,0,0.6000000000000001
2018,1,15,20,30,14.8,0,0.7000000000000001
2018,1,15,21,30,14.8,0,0.7000000000000001
2018,1,15,22,30,14.700000000000001,0,0.8
2018,1,15,23,30,14.5,0,0.9
2018,1,16,0,30,14.600000000000001,0,0.9
2018,1,16,1,30,14.700000000000001,0,0.7000000000000001
2018,1,16,2,30,14.5,0,1
2018,1,16,3,30,14.5,0,0.9
2018,1,16,4,30,14.8,0,0.6000000000000001
2018,1,16,5,30,14.9,0,0.6000000000000001
2018,1,16,6,30,15,0,0.6000000000000001
2018,1,16,7,30,15.4,7,0.4
2018,1,16,8,30,15.8,55,0.30000000000000004
2018,1,16,9,30,16.7,178,0.4
2018,1,16,10,30,17.7,304,0.30000000000000004
2018,1,16,11,30,18.3,309,0.30000000000000004
2018,1,16,12,30,18.3,218,0.6000000000000001
2018,1,16,13,30,18.1,292,0.8
2018,1,16,14,30,17.6,263,0.9
2018,1,16,15,30,17.2,110,0.8
2018,1,16,16,30,15.5,41,1.3
2018,1,16,17,30,14.8,0,1.6
2018,1,16,18,30,14.5,0,1.7000000000000002
2018,1,16,19,30,14.4,0,1.5
2018,1,16,20,30,14.3,0,1.4000000000000001
2018,1,16,21,30,14.3,0,1.2000000000000002
2018,1,16,22,30,14.4,0,1
2018,1,16,23,30,14.4,0,0.8
2018,1,17,0,30,14.4,0,0.8
2018,1,17,1,30,14.3,0,0.5
2018,1,17,2,30,14.3,0,0.30000000000000004
2018,1,17,3,30,14.200000000000001,0,0.30000000000000004
2018,1,17,4,30,14,0,0.5
2018,1,17,5,30,13.9,0,0.8
2018,1,17,6,30,13.8,0,0.9
2018,1,17,7,30,14.100000000000001,8,1.1
2018,1,17,8,30,14.8,92,1.3
2018,1,17,9,30,15.600000000000001,251,1.3
2018,1,17,10,30,16.2,348,1
2018,1,17,11,30,16.8,418,0.6000000000000001
2018,1,17,12,30,17.5,288,0.6000000000000001
2018,1,17,13,30,18.1,319,0.8
2018,1,17,14,30,18.1,331,0.9
2018,1,17,15,30,17.900000000000002,213,0.9
2018,1,17,16,30,15.4,49,1.4000000000000001
2018,1,17,17,30,14.3,0,1.7000000000000002
2018,1,17,18,30,14.100000000000001,0,1.3
2018,1,17,19,30,14.200000000000001,0,0.8
2018,1,17,20,30,14.100000000000001,0,0.8
2018,1,17,21,30,13.9,0,1.2000000000000002
2018,1,17,22,30,13.9,0,1.1
2018,1,17,23,30,13.9,0,0.9
2018,1,18,0,30,13.700000000000001,0,1.1
2018,1,18,1,30,13.700000000000001,0,0.9
2018,1,18,2,30,13.8,0,0.8
2018,1,18,3,30,13.5,0,1.2000000000000002
2018,1,18,4,30,13.3,0,1.7000000000000002
2018,1,18,5,30,13.3,0,1.8
2018,1,18,6,30,13.4,0,1.7000000000000002
2018,1,18,7,30,14.200000000000001,8,1.8
2018,1,18,8,30,15.200000000000001,81,2
2018,1,18,9,30,16.1,218,1.9000000000000001
2018,1,18,10,30,17,317,1.9000000000000001
2018,1,18,11,30,17.400000000000002,357,2.2
2018,1,18,12,30,17.3,428,2.3000000000000003
2018,1,18,13,30,17.1,368,2.3000000000000003
2018,1,18,14,30,16.8,292,2.3000000000000003
2018,1,18,15,30,16.6,171,2.4000000000000004
2018,1,18,16,30,15.200000000000001,44,2.3000000000000003
2018,1,18,17,30,14.5,0,2.6
2018,1,18,18,30,14.200000000000001,0,3.1
2018,1,18,19,30,13.8,0,3.2
2018,1,18,20,30,13.5,0,3.4000000000000004
2018,1,18,21,30,13.3,0,3.6
2018,1,18,22,30,13,0,3.8000000000000003
2018,1,18,23,30,12.600000000000001,0,3.7
2018,1,19,0,30,12.200000000000001,0,3.5
2018,1,19,1,30,11.9,0,3.2
2018,1,19,2,30,11.8,0,3
2018,1,19,3,30,11.700000000000001,0,2.9000000000000004
2018,1,19,4,30,11.5,0,2.7
2018,1,19,5,30,11.3,0,2.6
2018,1,19,6,30,11.3,0,2.5
2018,1,19,7,30,12.100000000000001,5,2.4000000000000004
2018,1,19,8,30,13.100000000000001,58,2.4000000000000004
2018,1,19,9,30,13.600000000000001,278,2.5
2018,1,19,10,30,14,356,2.6
2018,1,19,11,30,14.200000000000001,543,2.8000000000000003
2018,1,19,12,30,14.200000000000001,563,3.1
2018,1,19,13,30,14,521,3.4000000000000004
2018,1,19,14,30,13.600000000000001,420,3.7
2018,1,19,15,30,13.4,272,3.8000000000000003
2018,1,19,16,30,12.100000000000001,104,3.7
2018,1,19,17,30,11.4,0,3.7
2018,1,19,18,30,11.100000000000001,0,3.7
2018,1,19,19,30,10.8,0,3.6
2018,1,19,20,30,10.600000000000001,0,3.5
2018,1,19,21,30,10.5,0,3.5
2018,1,19,22,30,10.4,0,3.6
2018,1,19,23,30,10.4,0,3.7
2018,1,20,0,30,10.3,0,3.8000000000000003
2018,1,20,1,30,10.200000000000001,0,3.9000000000000004
2018,1,20,2,30,10.100000000000001,0,3.9000000000000004
2018,1,20,3,30,9.9,0,3.9000000000000004
2018,1,20,4,30,9.8,0,3.8000000000000003
2018,1,20,5,30,9.600000000000001,0,3.7
2018,1,20,6,30,9.600000000000001,0,3.6
2018,1,20,7,30,10.3,22,3.5
2018,1,20,8,30,11.4,173,3.7
2018,1,20,9,30,12.200000000000001,327,3.7
2018,1,20,10,30,12.8,472,3.6
2018,1,20,11,30,13.200000000000001,552,3.7
2018,1,20,12,30,13.3,569,3.8000000000000003
2018,1,20,13,30,13.3,511,3.9000000000000004
2018,1,20,14,30,13.200000000000001,423,3.9000000000000004
2018,1,20,15,30,13,277,3.9000000000000004
2018,1,20,16,30,11.700000000000001,109,3.3000000000000003
2018,1,20,17,30,10.9,0,3
2018,1,20,18,30,10.5,0,2.7
2018,1,20,19,30,10.4,0,2.6
2018,1,20,20,30,10.200000000000001,0,2.5
2018,1,20,21,30,10.200000000000001,0,2.3000000000000003
2018,1,20,22,30,10.3,0,2
2018,1,20,23,30,10.5,0,1.5
2018,1,21,0,30,10.600000000000001,0,1.2000000000000002
2018,1,21,1,30,10.600000000000001,0,1
2018,1,21,2,30,10.600000000000001,0,0.9
2018,1,21,3,30,10.600000000000001,0,0.8
2018,1,21,4,30,10.600000000000001,0,0.7000000000000001
2018,1,21,5,30,10.600000000000001,0,0.8
2018,1,21,6,30,10.700000000000001,0,0.9
2018,1,21,7,30,11.200000000000001,12,0.7000000000000001
2018,1,21,8,30,12.200000000000001,133,0.5
2018,1,21,9,30,13.4,338,0.4
2018,1,21,10,30,14.5,469,0.7000000000000001
2018,1,21,11,30,15,547,1.3
2018,1,21,12,30,15.100000000000001,566,1.9000000000000001
2018,1,21,13,30,14.9,513,2.2
2018,1,21,14,30,14.600000000000001,383,2.2
2018,1,21,15,30,14.4,226,2.1
2018,1,21,16,30,13.200000000000001,52,1.7000000000000002
2018,1,21,17,30,13.100000000000001,0,1.5
2018,1,21,18,30,13.3,0,1.1
2018,1,21,19,30,13.5,0,0.8
2018,1,21,20,30,13.600000000000001,0,0.6000000000000001
2018,1,21,21,30,13.4,0,0.7000000000000001
2018,1,21,22,30,13.200000000000001,0,0.9
2018,1,21,23,30,13,0,1.1
2018,1,22,0,30,13,0,1.1
2018,1,22,1,30,13,0,1.3
2018,1,22,2,30,13,0,1.4000000000000001
2018,1,22,3,30,12.9,0,1.6
2018,1,22,4,30,12.9,0,1.8
2018,1,22,5,30,12.9,0,2
2018,1,22,6,30,12.9,0,2.1
2018,1,22,7,30,13.600000000000001,8,2.3000000000000003
2018,1,22,8,30,14.5,133,2.4000000000000004
2018,1,22,9,30,15,111,2.2
2018,1,22,10,30,15.700000000000001,350,2
2018,1,22,11,30,16.2,481,1.8
2018,1,22,12,30,16.400000000000002,249,1.7000000000000002
2018,1,22,13,30,16.3,291,1.9000000000000001
2018,1,22,14,30,15.9,354,2.2
2018,1,22,15,30,15.600000000000001,281,2.3000000000000003
2018,1,22,16,30,13.4,113,2.4000000000000004
2018,1,22,17,30,12.100000000000001,2,2.6
2018,1,22,18,30,11.600000000000001,0,2.6
2018,1,22,19,30,11.200000000000001,0,2.5
2018,1,22,20,30,10.9,0,2.4000000000000004
2018,1,22,21,30,10.700000000000001,0,2.4000000000000004
2018,1,22,22,30,10.700000000000001,0,2.2
2018,1,22,23,30,10.700000000000001,0,1.9000000000000001
2018,1,23,0,30,10.700000000000001,0,1.8
2018,1,23,1,30,10.5,0,2
2018,1,23,2,30,10.3,0,2.1
2018,1,23,3,30,10.100000000000001,0,2.2
2018,1,23,4,30,9.8,0,2.4000000000000004
