Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145012,-,-,-,36.61,-121.9,-8,1,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,GHI,Wind Speed
2019,1,6,20,30,15.100000000000001,0,5.9
2019,1,6,21,30,15.200000000000001,0,4.9
2019,1,6,22,30,15.100000000000001,0,4.3
2019,1,6,23,30,14.8,0,3.8000000000000003
2019,1,7,0,30,14.3,0,3.1
2019,1,7,1,30,13.700000000000001,0,2.3000000000000003
2019,1,7,2,30,13.3,0,1.9000000000000001
2019,1,7,3,30,13,0,1.7000000000000002
2019,1,7,4,30,13,0,1.2000000000000002
2019,1,7,5,30,13.100000000000001,0,0.6000000000000001
2019,1,7,6,30,13,0,0.9
2019,1,7,7,30,13.3,4,1.8
2019,1,7,8,30,14.3,79,2.5
2019,1,7,9,30,15.3,50,2.8000000000000003
2019,1,7,10,30,16.2,181,2.7
2019,1,7,11,30,16.900000000000002,280,2.5
2019,1,7,12,30,17.2,310,2.5
2019,1,7,13,30,17.2,369,2.6
2019,1,7,14,30,16.900000000000002,236,2.5
2019,1,7,15,30,16.7,142,2.5
2019,1,7,16,30,14.9,40,2.2
2019,1,7,17,30,14.4,0,2.2
2019,1,7,18,30,14.3,0,2.2
2019,1,7,19,30,14.4,0,2.1
2019,1,7,20,30,14.5,0,2.1
2019,1,7,21,30,14.5,0,2.2
2019,1,7,22,30,14.600000000000001,0,2.5
2019,1,7,23,30,14.700000000000001,0,2.8000000000000003
2019,1,8,0,30,14.8,0,3
2019,1,8,1,30,14.8,0,3.1
2019,1,8,2,30,14.700000000000001,0,3.1
2019,1,8,3,30,14.600000000000001,0,3.1
2019,1,8,4,30,14.600000000000001,0,3.1
2019,1,8,5,30,14.600000000000001,0,3
2019,1,8,6,30,14.700000000000001,0,3
2019,1,8,7,30,15.100000000000001,4,3.3000000000000003
2019,1,8,8,30,15.5,38,3.7
2019,1,8,9,30,15.9,119,3.8000000000000003
2019,1,8,10,30,16.2,115,3.9000000000000004
2019,1,8,11,30,16.5,275,4.1000000000000005
2019,1,8,12,30,16.5,244,4.2
2019,1,8,13,30,16.400000000000002,169,4
2019,1,8,14,30,16.3,127,3.9000000000000004
2019,1,8,15,30,16.2,45,3.9000000000000004
2019,1,8,16,30,15.3,61,4.4
2019,1,8,17,30,14.9,0,5
2019,1,8,18,30,14.8,0,5.5
2019,1,8,19,30,14.8,0,5.9
2019,1,8,20,30,14.9,0,6.2
2019,1,8,21,30,15,0,6.300000000000001
2019,1,8,22,30,15.100000000000001,0,6.5
2019,1,8,23,30,15.100000000000001,0,6.6000000000000005
2019,1,9,0,30,15.100000000000001,0,6.5
2019,1,9,1,30,15.100000000000001,0,6.2
2019,1,9,2,30,15.100000000000001,0,5.7
2019,1,9,3,30,15.200000000000001,0,5
2019,1,9,4,30,15.200000000000001,0,4.4
2019,1,9,5,30,15.100000000000001,0,3.9000000000000004
2019,1,9,6,30,14.9,0,3.4000000000000004
2019,1,9,7,30,15,5,3
2019,1,9,8,30,15.5,88,2.8000000000000003
2019,1,9,9,30,16.1,159,2.8000000000000003
2019,1,9,10,30,16.5,246,2.7
2019,1,9,11,30,16.6,400,2.4000000000000004
2019,1,9,12,30,16.400000000000002,380,2.2
2019,1,9,13,30,16.2,346,1.9000000000000001
2019,1,9,14,30,16.1,285,1.5
2019,1,9,15,30,16,152,1.4000000000000001
2019,1,9,16,30,14.600000000000001,37,1.4000000000000001
2019,1,9,17,30,13.9,0,1.5
2019,1,9,18,30,13.600000000000001,0,1.6
2019,1,9,19,30,13.4,0,1.7000000000000002
2019,1,9,20,30,13.3,0,1.7000000000000002
2019,1,9,21,30,13.4,0,1.5
2019,1,9,22,30,13.5,0,1.2000000000000002
2019,1,9,23,30,13.600000000000001,0,1
2019,1,10,0,30,13.600000000000001,0,0.8
2019,1,10,1,30,13.4,0,0.9
2019,1,10,2,30,13.200000000000001,0,0.9
2019,1,10,3,30,12.9,0,0.9
2019,1,10,4,30,12.600000000000001,0,1
2019,1,10,5,30,12.200000000000001,0,1.2000000000000002
2019,1,10,6,30,11.700000000000001,0,1.7000000000000002
2019,1,10,7,30,12,16,2.1
2019,1,10,8,30,12.8,86,2.2
2019,1,10,9,30,13.700000000000001,261,2
2019,1,10,10,30,14.600000000000001,443,1.9000000000000001
2019,1,10,11,30,15.5,519,1.6
2019,1,10,12,30,16.3,474,1.2000000000000002
2019,1,10,13,30,16.6,475,1
2019,1,10,14,30,16.400000000000002,387,1
2019,1,10,15,30,16.1,242,1
2019,1,10,16,30,14.4,81,1.1
2019,1,10,17,30,14,0,0.9
2019,1,10,18,30,13.700000000000001,0,0.9
2019,1,10,19,30,13,0,1.4000000000000001
2019,1,10,20,30,12.4,0,2
2019,1,10,21,30,11.9,0,2.4000000000000004
2019,1,10,22,30,11.600000000000001,0,2.7
2019,1,10,23,30,11.4,0,3
2019,1,11,0,30,11.600000000000001,0,3.1
2019,1,11,1,30,11.9,0,3.2
2019,1,11,2,30,12.100000000000001,0,3.3000000000000003
2019,1,11,3,30,12.3,0,3.6
2019,1,11,4,30,12.4,0,3.9000000000000004
2019,1,11,5,30,12.5,0,4.2
2019,1,11,6,30,12.700000000000001,0,4.5
2019,1,11,7,30,13.4,7,5
2019,1,11,8,30,14.4,58,5.300000000000001
2019,1,11,9,30,15.5,126,5.4
2019,1,11,10,30,16.400000000000002,191,5.4
2019,1,11,11,30,16.900000000000002,163,5.5
2019,1,11,12,30,17.1,46,5.800000000000001
2019,1,11,13,30,16.900000000000002,28,5.9
2019,1,11,14,30,16.3,51,5.7
2019,1,11,15,30,15.9,27,5.5
2019,1,11,16,30,15,15,5.2
2019,1,11,17,30,14.700000000000001,0,4.4
2019,1,11,18,30,14.600000000000001,0,3.6
2019,1,11,19,30,14.5,0,3.1
2019,1,11,20,30,14.4,0,2.7
2019,1,11,21,30,14.200000000000001,0,2.5
2019,1,11,22,30,14,0,2.5
2019,1,11,23,30,13.9,0,2.4000000000000004
2019,1,12,0,30,13.600000000000001,0,2.3000000000000003
2019,1,12,1,30,13.4,0,2.3000000000000003
2019,1,12,2,30,13.200000000000001,0,2.3000000000000003
2019,1,12,3,30,13,0,2.4000000000000004
2019,1,12,4,30,12.8,0,2.6
2019,1,12,5,30,12.5,0,2.8000000000000003
2019,1,12,6,30,12.3,0,2.8000000000000003
2019,1,12,7,30,12.9,10,2.8000000000000003
2019,1,12,8,30,13.8,78,2.9000000000000004
2019,1,12,9,30,14.5,308,3.1
2019,1,12,10,30,15.200000000000001,381,3.2
2019,1,12,11,30,15.600000000000001,448,3.2
2019,1,12,12,30,15.9,356,3.2
2019,1,12,13,30,16.1,232,3
2019,1,12,14,30,15.9,218,2.8000000000000003
2019,1,12,15,30,15.700000000000001,213,2.7
2019,1,12,16,30,13.700000000000001,86,2.6
2019,1,12,17,30,12.600000000000001,0,2.7
2019,1,12,18,30,12.200000000000001,0,2.6
2019,1,12,19,30,12,0,2.4000000000000004
2019,1,12,20,30,11.9,0,2.3000000000000003
2019,1,12,21,30,11.9,0,2.4000000000000004
2019,1,12,22,30,11.8,0,2.7
2019,1,12,23,30,11.700000000000001,0,2.9000000000000004
2019,1,13,0,30,11.600000000000001,0,3
2019,1,13,1,30,11.5,0,3
2019,1,13,2,30,11.600000000000001,0,3
2019,1,13,3,30,11.8,0,3
2019,1,13,4,30,11.700000000000001,0,3
2019,1,13,5,30,11.600000000000001,0,3.1
2019,1,13,6,30,11.600000000000001,0,3.2
2019,1,13,7,30,12.4,10,3.3000000000000003
2019,1,13,8,30,13.600000000000001,147,3.5
2019,1,13,9,30,14.4,260,3.8000000000000003
2019,1,13,10,30,15.200000000000001,337,4.1000000000000005
2019,1,13,11,30,15.700000000000001,360,4.2
2019,1,13,12,30,15.8,414,4.2
2019,1,13,13,30,15.700000000000001,403,4
2019,1,13,14,30,15.4,196,3.6
2019,1,13,15,30,15.200000000000001,107,3.3000000000000003
2019,1,13,16,30,14.3,31,3.3000000000000003
2019,1,13,17,30,14.100000000000001,0,3.4000000000000004
2019,1,13,18,30,14,0,3.4000000000000004
2019,1,13,19,30,13.9,0,3.4000000000000004
2019,1,13,20,30,13.8,0,3.4000000000000004
2019,1,13,21,30,13.700000000000001,0,3.5
2019,1,13,22,30,13.600000000000001,0,3.6
2019,1,13,23,30,13.3,0,3.5
2019,1,14,0,30,13,0,3.4000000000000004
2019,1,14,1,30,12.9,0,3.4000000000000004
2019,1,14,2,30,12.8,0,3.6
2019,1,14,3,30,12.700000000000001,0,3.8000000000000003
2019,1,14,4,30,12.9,0,4.2
2019,1,14,5,30,13.200000000000001,0,4.7
2019,1,14,6,30,13.5,0,5.300000000000001
2019,1,14,7,30,13.600000000000001,6,5.7
2019,1,14,8,30,13.9,52,5.9
2019,1,14,9,30,14.200000000000001,120,5.9
2019,1,14,10,30,14.600000000000001,121,5.9
2019,1,14,11,30,14.8,201,5.9
2019,1,14,12,30,14.700000000000001,168,5.7
2019,1,14,13,30,14.4,148,5.4
2019,1,14,14,30,14,75,5.1000000000000005
2019,1,14,15,30,13.8,128,5
2019,1,14,16,30,12.9,24,4.2
2019,1,14,17,30,12.5,0,3.7
2019,1,14,18,30,12.5,0,3.4000000000000004
2019,1,14,19,30,12.700000000000001,0,3.6
2019,1,14,20,30,13,0,3.9000000000000004
2019,1,14,21,30,13.100000000000001,0,4.1000000000000005
2019,1,14,22,30,13.100000000000001,0,4.3
2019,1,14,23,30,13.100000000000001,0,4.4
2019,1,15,0,30,13.100000000000001,0,4.5
2019,1,15,1,30,13.200000000000001,0,4.6000000000000005
2019,1,15,2,30,13.4,0,4.800000000000001
2019,1,15,3,30,13.600000000000001,0,5
2019,1,15,4,30,13.700000000000001,0,5
2019,1,15,5,30,13.8,0,5.1000000000000005
2019,1,15,6,30,13.8,0,5.300000000000001
2019,1,15,7,30,14,5,5.7
2019,1,15,8,30,14.4,24,6
2019,1,15,9,30,14.9,51,6.2
2019,1,15,10,30,15.200000000000001,47,6.5
2019,1,15,11,30,15.200000000000001,49,6.7
2019,1,15,12,30,15,60,6.7
2019,1,15,13,30,14.8,18,6.7
2019,1,15,14,30,14.8,57,6.6000000000000005
2019,1,15,15,30,14.9,17,6.6000000000000005
2019,1,15,16,30,15.4,72,5.5
2019,1,15,17,30,15.200000000000001,0,5.800000000000001
2019,1,15,18,30,14.9,0,6
2019,1,15,19,30,14.700000000000001,0,5.6000000000000005
2019,1,15,20,30,14.600000000000001,0,5.300000000000001
2019,1,15,21,30,14.600000000000001,0,4.7
2019,1,15,22,30,14.4,0,4.1000000000000005
2019,1,15,23,30,14.200000000000001,0,3.6
2019,1,16,0,30,14,0,3.4000000000000004
2019,1,16,1,30,13.9,0,3.4000000000000004
2019,1,16,2,30,14,0,3.6
2019,1,16,3,30,14,0,3.9000000000000004
2019,1,16,4,30,14.100000000000001,0,4.4
2019,1,16,5,30,14.3,0,5
2019,1,16,6,30,14.5,0,5.6000000000000005
2019,1,16,7,30,14.700000000000001,7,6.2
2019,1,16,8,30,15.100000000000001,81,6.800000000000001
2019,1,16,9,30,15.600000000000001,160,7.2
2019,1,16,10,30,15.9,189,7.300000000000001
2019,1,16,11,30,16,125,7.300000000000001
2019,1,16,12,30,16,147,7.6000000000000005
2019,1,16,13,30,15.9,142,7.800000000000001
2019,1,16,14,30,16,93,7.7
2019,1,16,15,30,16,29,7.7
2019,1,16,16,30,16.3,30,8.200000000000001
2019,1,16,17,30,16.400000000000002,0,8.5
2019,1,16,18,30,16.3,0,8.4
2019,1,16,19,30,16.3,0,8.4
2019,1,16,20,30,16.2,0,7.9
2019,1,16,21,30,16,0,6.5
2019,1,16,22,30,15.8,0,5.2
2019,1,16,23,30,15.5,0,4.5
2019,1,17,0,30,15,0,3.7
2019,1,17,1,30,14.5,0,2.8000000000000003
2019,1,17,2,30,14.3,0,2.7
2019,1,17,3,30,14.3,0,2.9000000000000004
2019,1,17,4,30,14.3,0,3.1
2019,1,17,5,30,14.3,0,3.4000000000000004
2019,1,17,6,30,14.5,0,3.6
2019,1,17,7,30,15,7,3.9000000000000004
2019,1,17,8,30,15.600000000000001,136,4.1000000000000005
2019,1,17,9,30,15.9,15,4
2019,1,17,10,30,16.1,137,3.9000000000000004
2019,1,17,11,30,16.1,160,3.6
2019,1,17,12,30,15.9,145,3.3000000000000003
2019,1,17,13,30,15.700000000000001,101,3.1
2019,1,17,14,30,15.5,230,2.8000000000000003
2019,1,17,15,30,15.4,136,2.6
2019,1,17,16,30,14.3,43,2.3000000000000003
2019,1,17,17,30,13.600000000000001,0,2.2
2019,1,17,18,30,13.5,0,2
2019,1,17,19,30,13.4,0,2
2019,1,17,20,30,13.5,0,1.8
2019,1,17,21,30,13.700000000000001,0,1.4000000000000001
2019,1,17,22,30,13.600000000000001,0,1.4000000000000001
2019,1,17,23,30,13.5,0,1.5
2019,1,18,0,30,13.600000000000001,0,1.2000000000000002
2019,1,18,1,30,13.5,0,1.1
2019,1,18,2,30,13.5,0,1.1
2019,1,18,3,30,13.5,0,1.1
2019,1,18,4,30,13.3,0,1.1
2019,1,18,5,30,13.100000000000001,0,1.3
2019,1,18,6,30,13,0,1.3
2019,1,18,7,30,13.600000000000001,7,1.2000000000000002
2019,1,18,8,30,14.9,90,1
2019,1,18,9,30,16.2,243,0.6000000000000001
2019,1,18,10,30,17.1,448,0.5
2019,1,18,11,30,17.6,518,0.6000000000000001
2019,1,18,12,30,17.900000000000002,528,0.7000000000000001
2019,1,18,13,30,18,381,0.7000000000000001
2019,1,18,14,30,17.8,244,0.8
2019,1,18,15,30,17.5,182,0.8
2019,1,18,16,30,16.1,59,0.8
2019,1,18,17,30,15.600000000000001,0,0.8
2019,1,18,18,30,15.4,0,0.8
2019,1,18,19,30,15.100000000000001,0,0.8
2019,1,18,20,30,14.9,0,0.9
2019,1,18,21,30,14.8,0,0.9
2019,1,18,22,30,14.8,0,0.7000000000000001
2019,1,18,23,30,14.9,0,0.7000000000000001
2019,1,19,0,30,14.9,0,0.7000000000000001
2019,1,19,1,30,14.9,0,0.8
2019,1,19,2,30,14.9,0,0.9
2019,1,19,3,30,14.9,0,0.9
2019,1,19,4,30,14.9,0,1
2019,1,19,5,30,14.9,0,1.1
2019,1,19,6,30,14.9,0,1.1
2019,1,19,7,30,15.4,19,1
2019,1,19,8,30,16.400000000000002,170,0.8
2019,1,19,9,30,17.5,332,0.7000000000000001
2019,1,19,10,30,18.900000000000002,461,0.30000000000000004
2019,1,19,11,30,20.1,540,0.2
2019,1,19,12,30,20.700000000000003,547,0.5
2019,1,19,13,30,20.6,505,0.7000000000000001
2019,1,19,14,30,19.900000000000002,355,0.9
2019,1,19,15,30,19.400000000000002,192,0.9
2019,1,19,16,30,16.8,74,1.1
2019,1,19,17,30,15.700000000000001,0,1.3
2019,1,19,18,30,15.3,0,1.3
2019,1,19,19,30,15.3,0,1.2000000000000002
2019,1,19,20,30,15.5,0,0.9
2019,1,19,21,30,15.700000000000001,0,0.6000000000000001
2019,1,19,22,30,15.600000000000001,0,0.5
2019,1,19,23,30,15.100000000000001,0,0.7000000000000001
2019,1,20,0,30,14.600000000000001,0,1
2019,1,20,1,30,14.4,0,1.1
2019,1,20,2,30,14.4,0,1.1
2019,1,20,3,30,14.4,0,1
2019,1,20,4,30,14.4,0,1
2019,1,20,5,30,14.3,0,1.1
2019,1,20,6,30,14.3,0,1.2000000000000002
2019,1,20,7,30,14.600000000000001,6,1.4000000000000001
2019,1,20,8,30,15.5,66,1.7000000000000002
2019,1,20,9,30,16.3,224,2
2019,1,20,10,30,16.900000000000002,319,2.1
2019,1,20,11,30,17.1,152,2.5
2019,1,20,12,30,16.900000000000002,131,3.2
2019,1,20,13,30,16.400000000000002,118,4
2019,1,20,14,30,15.700000000000001,116,4.5
2019,1,20,15,30,15.200000000000001,73,4.7
2019,1,20,16,30,13.9,107,4.4
2019,1,20,17,30,13.3,0,4.7
2019,1,20,18,30,12.9,0,5.300000000000001
2019,1,20,19,30,12.5,0,5.7
2019,1,20,20,30,12.100000000000001,0,5.5
2019,1,20,21,30,11.8,0,5
2019,1,20,22,30,11.600000000000001,0,4.9
2019,1,20,23,30,11.5,0,5.1000000000000005
2019,1,21,0,30,11.5,0,5
2019,1,21,1,30,11.5,0,4.7
2019,1,21,2,30,11.700000000000001,0,4.6000000000000005
2019,1,21,3,30,12,0,4.6000000000000005
2019,1,21,4,30,12,0,4.6000000000000005
2019,1,21,5,30,11.8,0,4.5
2019,1,21,6,30,11.8,0,4.6000000000000005
2019,1,21,7,30,12.200000000000001,21,4.7
2019,1,21,8,30,12.9,172,4.800000000000001
2019,1,21,9,30,13.5,341,4.7
2019,1,21,10,30,14,476,4.5
2019,1,21,11,30,14.200000000000001,557,4.5
2019,1,21,12,30,14.3,577,4.5
2019,1,21,13,30,14.200000000000001,534,4.5
2019,1,21,14,30,14,433,4.5
2019,1,21,15,30,13.8,285,4.5
2019,1,21,16,30,12.5,115,3.8000000000000003
2019,1,21,17,30,11.700000000000001,0,3.4000000000000004
2019,1,21,18,30,11.3,0,3.3000000000000003
2019,1,21,19,30,11,0,3.2
2019,1,21,20,30,10.8,0,3.2
2019,1,21,21,30,10.600000000000001,0,3.2
2019,1,21,22,30,10.5,0,3.1
2019,1,21,23,30,10.3,0,3.1
2019,1,22,0,30,10.3,0,3
2019,1,22,1,30,10.3,0,3.1
2019,1,22,2,30,10.3,0,3.2
2019,1,22,3,30,9.9,0,3.3000000000000003
2019,1,22,4,30,9.4,0,3.2
2019,1,22,5,30,8.8,0,3
2019,1,22,6,30,8.700000000000001,0,2.7
2019,1,22,7,30,9.700000000000001,23,2.4000000000000004
2019,1,22,8,30,11.5,133,2.1
2019,1,22,9,30,13.100000000000001,270,2.2
2019,1,22,10,30,14.3,488,2.3000000000000003
2019,1,22,11,30,15,557,2.5
2019,1,22,12,30,15.3,587,3.1
2019,1,22,13,30,15.4,544,3.5
2019,1,22,14,30,15.3,442,3.3000000000000003
2019,1,22,15,30,15.200000000000001,294,3
2019,1,22,16,30,13.600000000000001,120,2.1
2019,1,22,17,30,13.100000000000001,0,1.9000000000000001
2019,1,22,18,30,12.9,0,2
2019,1,22,19,30,12.5,0,2.1
2019,1,22,20,30,12.100000000000001,0,2.2
2019,1,22,21,30,11.8,0,2.1
2019,1,22,22,30,11.600000000000001,0,2
2019,1,22,23,30,11.4,0,2
2019,1,23,0,30,11,0,2.1
2019,1,23,1,30,10.4,0,2.3000000000000003
2019,1,23,2,30,9.700000000000001,0,2.6
2019,1,23,3,30,9.200000000000001,0,2.8000000000000003
2019,1,23,4,30,8.9,0,2.8000000000000003
2019,1,23,5,30,8.700000000000001,0,2.8000000000000003
2019,1,23,6,30,8.8,0,2.6
2019,1,23,7,30,9.9,25,2.4000000000000004
2019,1,23,8,30,11.5,184,2.1
